latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
13.0,77.600006,918.0,19800,Asia/Kolkata,GMT+5:30

time,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³)
2026-07-20T00:30,8.0,6.2,210.0,9.2,4.1,40.0

time,pm10 (μg/m³),pm2_5 (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³),carbon_monoxide (μg/m³)
2026-06-17T04:00,29.3,21.2,30.4,6.8,21.0,344.0
2026-06-17T05:00,23.1,17.2,19.4,6.4,33.0,370.0
2026-06-17T06:00,23.3,17.5,17.7,6.2,38.0,387.0
2026-06-17T07:00,23.6,16.6,15.2,6.0,45.0,404.0
2026-06-17T08:00,22.8,15.0,12.6,5.6,54.0,400.0
2026-06-17T09:00,24.0,14.9,9.6,5.0,68.0,356.0
2026-06-17T10:00,25.9,15.1,6.4,4.2,85.0,291.0
2026-06-17T11:00,27.6,15.5,4.2,3.6,98.0,245.0
2026-06-17T12:00,30.5,16.4,3.2,3.3,105.0,232.0
2026-06-17T13:00,33.2,17.3,3.1,3.2,108.0,237.0
2026-06-17T14:00,35.7,18.4,4.2,3.3,108.0,263.0
2026-06-17T15:00,36.2,18.5,6.5,3.5,104.0,318.0
2026-06-17T16:00,56.8,27.9,10.1,3.8,96.0,393.0
2026-06-17T17:00,26.7,16.1,19.7,4.7,83.0,458.0
2026-06-17T18:00,34.8,25.6,35.1,7.2,61.0,504.0
2026-06-17T19:00,45.4,35.7,55.7,10.6,32.0,541.0
2026-06-17T20:00,40.7,32.2,66.6,12.5,14.0,569.0
2026-06-17T21:00,34.3,25.9,58.6,11.5,18.0,599.0
2026-06-17T22:00,30.0,22.2,40.9,9.0,33.0,620.0
2026-06-17T23:00,25.3,18.6,26.5,7.0,45.0,606.0
2026-06-18T00:00,21.0,15.6,20.4,6.2,47.0,526.0
2026-06-18T01:00,18.1,13.6,17.5,5.8,46.0,410.0
2026-06-18T02:00,16.5,12.5,16.0,5.7,44.0,322.0
2026-06-18T03:00,15.6,11.9,15.8,5.9,40.0,284.0
2026-06-18T04:00,15.3,11.6,16.8,6.5,36.0,273.0
2026-06-18T05:00,11.8,8.9,12.4,5.7,39.0,291.0
2026-06-18T06:00,12.3,9.4,12.5,5.6,39.0,364.0
2026-06-18T07:00,13.7,10.4,12.5,5.5,39.0,465.0
2026-06-18T08:00,14.2,9.5,11.7,5.3,43.0,513.0
2026-06-18T09:00,16.2,10.2,9.3,4.9,55.0,453.0
2026-06-18T10:00,19.2,11.7,6.1,4.4,71.0,340.0
2026-06-18T11:00,22.4,13.2,4.0,4.0,83.0,256.0
2026-06-18T12:00,24.5,14.1,3.3,3.6,89.0,204.0
2026-06-18T13:00,25.1,14.2,3.7,3.2,91.0,182.0
2026-06-18T14:00,25.7,14.8,6.2,3.2,88.0,266.0
2026-06-18T15:00,24.2,15.2,12.4,3.6,78.0,574.0
2026-06-18T16:00,22.4,15.6,20.6,4.4,63.0,987.0
2026-06-18T17:00,27.3,17.0,12.1,4.6,77.0,1228.0
2026-06-18T18:00,28.8,19.5,20.7,6.0,64.0,1122.0
2026-06-18T19:00,32.4,24.1,32.3,7.8,45.0,843.0
2026-06-18T20:00,32.2,24.2,39.5,9.0,33.0,638.0
2026-06-18T21:00,32.1,23.6,38.5,9.0,32.0,627.0
2026-06-18T22:00,32.6,23.4,33.2,8.3,38.0,689.0
2026-06-18T23:00,30.3,21.5,27.5,7.5,44.0,705.0
2026-06-19T00:00,22.7,16.2,22.2,6.8,51.0,609.0
2026-06-19T01:00,18.5,14.1,16.6,6.0,59.0,468.0
2026-06-19T02:00,17.2,13.7,12.7,5.5,65.0,361.0
2026-06-19T03:00,16.1,13.2,11.6,5.5,66.0,321.0
2026-06-19T04:00,15.0,12.3,12.1,5.8,64.0,316.0
2026-06-19T05:00,13.4,11.0,11.5,5.0,63.0,329.0
2026-06-19T06:00,10.9,9.3,14.0,5.4,61.0,373.0
2026-06-19T07:00,11.8,10.2,17.3,6.0,60.0,436.0
2026-06-19T08:00,11.8,10.0,18.5,6.4,64.0,462.0
2026-06-19T09:00,11.8,9.6,15.3,6.3,79.0,411.0
2026-06-19T10:00,12.6,9.7,9.9,6.0,100.0,322.0
2026-06-19T11:00,13.5,10.2,6.2,5.6,115.0,261.0
2026-06-19T12:00,14.8,11.0,5.5,5.1,119.0,236.0
2026-06-19T13:00,15.8,11.6,6.5,4.6,118.0,238.0
2026-06-19T14:00,17.5,13.2,8.7,4.4,114.0,303.0
2026-06-19T15:00,18.6,14.9,11.8,4.8,110.0,485.0
2026-06-19T16:00,17.7,14.1,16.2,5.6,103.0,731.0
2026-06-19T17:00,20.1,15.5,19.6,5.7,87.0,915.0
2026-06-19T18:00,27.1,23.4,34.3,7.6,66.0,961.0
2026-06-19T19:00,33.5,29.5,54.0,10.1,37.0,944.0
2026-06-19T20:00,32.0,28.3,64.8,11.7,19.0,971.0
2026-06-19T21:00,27.0,23.5,58.1,11.4,21.0,1141.0
2026-06-19T22:00,23.3,20.1,42.5,10.1,34.0,1353.0
2026-06-19T23:00,21.5,18.1,29.8,8.9,43.0,1412.0
2026-06-20T00:00,19.8,16.1,24.5,8.2,44.0,1169.0
2026-06-20T01:00,19.1,15.0,22.1,7.7,41.0,772.0
2026-06-20T02:00,19.4,14.7,20.9,7.3,38.0,474.0
2026-06-20T03:00,19.6,14.6,21.1,7.1,34.0,387.0
2026-06-20T04:00,20.3,14.9,22.6,7.2,29.0,398.0
2026-06-20T05:00,16.5,12.2,16.6,6.2,40.0,422.0
2026-06-20T06:00,19.2,14.4,16.7,6.6,42.0,443.0
2026-06-20T07:00,21.1,15.0,16.7,7.1,46.0,476.0
2026-06-20T08:00,22.5,15.2,15.6,7.3,55.0,486.0
2026-06-20T09:00,24.0,15.5,12.4,6.7,75.0,444.0
2026-06-20T10:00,24.2,15.5,8.1,5.8,101.0,378.0
2026-06-20T11:00,22.8,14.6,5.1,5.0,119.0,339.0
2026-06-20T12:00,21.8,14.1,2.8,4.3,126.0,339.0
2026-06-20T13:00,20.8,13.4,1.8,3.8,127.0,366.0
2026-06-20T14:00,20.7,13.4,5.5,3.7,119.0,432.0
2026-06-20T15:00,22.5,16.2,17.3,4.0,99.0,554.0
2026-06-20T16:00,25.4,18.2,33.8,4.8,72.0,716.0
2026-06-20T17:00,27.8,19.1,31.7,5.8,69.0,884.0
2026-06-20T18:00,38.1,29.3,48.5,9.3,49.0,1085.0
2026-06-20T19:00,51.7,41.4,71.3,14.0,21.0,1292.0
2026-06-20T20:00,57.0,44.7,86.0,17.1,2.0,1392.0
2026-06-20T21:00,55.2,41.1,86.1,17.4,0.0,1314.0
2026-06-20T22:00,53.9,39.1,78.1,16.1,3.0,1131.0
2026-06-20T23:00,52.6,38.1,66.7,14.3,9.0,942.0
2026-06-21T00:00,39.2,28.2,50.8,11.7,17.0,769.0
2026-06-21T01:00,27.0,19.4,31.6,8.5,28.0,591.0
2026-06-21T02:00,19.8,14.4,17.5,6.2,35.0,451.0
2026-06-21T03:00,16.0,11.7,13.2,5.5,34.0,359.0
2026-06-21T04:00,14.6,10.8,14.0,5.6,30.0,303.0
2026-06-21T05:00,12.6,9.4,11.5,5.1,34.0,294.0
2026-06-21T06:00,13.0,10.3,11.2,5.8,36.0,371.0
2026-06-21T07:00,12.4,10.0,10.8,6.6,38.0,494.0
2026-06-21T08:00,10.9,9.0,9.7,6.9,44.0,551.0
2026-06-21T09:00,9.8,7.8,7.4,6.0,55.0,469.0
2026-06-21T10:00,9.6,7.1,4.5,4.6,70.0,322.0
2026-06-21T11:00,9.5,6.8,2.4,3.5,81.0,214.0
2026-06-21T12:00,9.4,6.7,1.6,3.1,88.0,188.0
2026-06-21T13:00,9.8,6.9,1.6,3.0,91.0,201.0
2026-06-21T14:00,10.2,7.1,2.5,3.1,92.0,238.0
2026-06-21T15:00,10.5,7.3,4.4,3.3,90.0,311.0
2026-06-21T16:00,10.0,7.0,7.1,3.7,86.0,407.0
2026-06-21T17:00,14.0,10.9,17.8,4.2,51.0,469.0
2026-06-21T18:00,11.1,9.7,20.3,5.2,44.0,466.0
2026-06-21T19:00,10.6,9.7,23.8,6.5,35.0,430.0
2026-06-21T20:00,12.6,11.8,26.0,7.6,28.0,399.0
2026-06-21T21:00,12.8,12.0,26.1,8.2,26.0,392.0
2026-06-21T22:00,12.3,11.6,24.9,8.4,26.0,389.0
2026-06-21T23:00,12.4,11.7,23.2,8.5,27.0,371.0
2026-06-22T00:00,11.3,10.5,20.8,8.3,28.0,319.0
2026-06-22T01:00,10.7,10.0,17.8,7.8,29.0,252.0
2026-06-22T02:00,10.5,9.7,15.4,7.5,29.0,204.0
2026-06-22T03:00,10.7,9.8,14.2,7.4,28.0,186.0
2026-06-22T04:00,10.9,10.0,13.6,7.4,25.0,188.0
2026-06-22T05:00,5.2,4.8,8.6,4.9,31.0,212.0
2026-06-22T06:00,5.9,5.6,8.6,5.0,34.0,280.0
2026-06-22T07:00,6.0,5.5,8.6,5.2,37.0,369.0
2026-06-22T08:00,5.1,4.8,8.1,5.1,43.0,417.0
2026-06-22T09:00,4.6,4.3,6.7,4.6,52.0,381.0
2026-06-22T10:00,4.3,4.0,4.8,4.0,62.0,303.0
2026-06-22T11:00,4.2,4.0,3.4,3.4,71.0,246.0
2026-06-22T12:00,4.2,4.0,2.3,2.9,78.0,219.0
2026-06-22T13:00,4.2,3.8,1.7,2.5,84.0,212.0
2026-06-22T14:00,4.2,3.6,2.9,2.4,85.0,257.0
2026-06-22T15:00,4.1,3.4,6.9,2.6,77.0,410.0
2026-06-22T16:00,5.3,4.4,12.6,3.0,64.0,614.0
2026-06-22T17:00,5.5,5.3,16.8,3.7,56.0,730.0
2026-06-22T18:00,7.7,7.2,18.3,4.6,52.0,673.0
2026-06-22T19:00,9.3,8.7,20.2,5.8,46.0,528.0
2026-06-22T20:00,9.2,8.4,20.9,6.5,41.0,411.0
2026-06-22T21:00,9.1,8.1,19.4,6.3,38.0,375.0
2026-06-22T22:00,8.5,7.6,16.7,5.7,37.0,369.0
2026-06-22T23:00,7.3,6.5,14.1,5.0,36.0,350.0
2026-06-23T00:00,5.6,5.1,11.8,4.4,36.0,296.0
2026-06-23T01:00,4.5,4.1,9.5,3.8,37.0,229.0
2026-06-23T02:00,3.9,3.6,7.9,3.5,37.0,183.0
2026-06-23T03:00,3.5,3.2,7.4,3.6,36.0,169.0
2026-06-23T04:00,3.2,3.0,7.5,3.9,35.0,174.0
2026-06-23T05:00,2.4,2.1,5.8,3.1,40.0,193.0
2026-06-23T06:00,3.1,2.8,6.7,3.3,39.0,238.0
2026-06-23T07:00,4.0,3.8,8.0,3.5,37.0,298.0
2026-06-23T08:00,3.9,3.5,8.3,3.6,39.0,330.0
2026-06-23T09:00,4.9,3.8,6.9,3.3,48.0,307.0
2026-06-23T10:00,5.4,3.9,4.6,2.7,60.0,256.0
2026-06-23T11:00,6.4,4.4,2.9,2.3,70.0,218.0
2026-06-23T12:00,7.1,4.8,2.2,2.1,77.0,204.0
2026-06-23T13:00,7.7,5.2,2.2,2.0,81.0,202.0
2026-06-23T14:00,7.8,5.3,3.0,2.0,82.0,219.0
2026-06-23T15:00,7.5,5.2,5.2,2.2,77.0,268.0
2026-06-23T16:00,7.7,5.5,8.4,2.5,69.0,336.0
2026-06-23T17:00,9.2,6.4,10.0,2.7,61.0,390.0
2026-06-23T18:00,10.1,7.7,12.1,3.3,56.0,418.0
2026-06-23T19:00,10.8,8.6,14.9,4.2,49.0,431.0
2026-06-23T20:00,10.7,8.5,16.7,4.8,43.0,431.0
2026-06-23T21:00,10.6,8.5,16.7,4.9,40.0,418.0
2026-06-23T22:00,10.9,8.6,15.7,4.8,37.0,391.0
2026-06-23T23:00,11.1,8.4,14.4,4.6,36.0,357.0
2026-06-24T00:00,10.7,7.7,12.8,4.5,36.0,308.0
2026-06-24T01:00,9.9,7.0,11.0,4.4,36.0,251.0
2026-06-24T02:00,9.1,6.4,9.5,4.3,36.0,210.0
2026-06-24T03:00,8.2,5.9,8.7,4.3,35.0,187.0
2026-06-24T04:00,7.4,5.3,8.3,4.5,35.0,180.0
2026-06-24T05:00,6.8,4.6,6.9,4.1,36.0,204.0
2026-06-24T06:00,7.8,5.6,7.4,4.3,36.0,294.0
2026-06-24T07:00,9.3,6.9,8.1,4.6,36.0,416.0
2026-06-24T08:00,11.3,7.0,8.2,4.7,39.0,480.0
2026-06-24T09:00,15.3,8.4,7.3,4.4,46.0,430.0
2026-06-24T10:00,17.7,9.8,5.8,3.9,55.0,323.0
2026-06-24T11:00,18.5,10.2,4.6,3.4,63.0,243.0
2026-06-24T12:00,16.0,8.9,3.8,2.9,70.0,218.0
2026-06-24T13:00,14.0,8.1,3.2,2.3,76.0,221.0
2026-06-24T14:00,11.9,7.1,3.5,2.0,78.0,250.0
2026-06-24T15:00,11.0,7.2,5.0,2.0,74.0,329.0
2026-06-24T16:00,10.9,7.3,7.4,2.3,67.0,435.0
2026-06-24T17:00,9.4,6.4,9.8,2.7,59.0,501.0
2026-06-24T18:00,8.3,6.1,12.2,3.3,51.0,490.0
2026-06-24T19:00,8.2,6.5,14.6,4.0,43.0,438.0
2026-06-24T20:00,8.3,6.7,16.2,4.5,37.0,387.0
2026-06-24T21:00,8.1,6.5,16.6,4.7,34.0,348.0
2026-06-24T22:00,8.2,6.5,16.1,4.8,32.0,309.0
2026-06-24T23:00,8.1,6.5,15.1,4.7,32.0,274.0
2026-06-25T00:00,7.3,5.8,13.3,4.5,33.0,241.0
2026-06-25T01:00,6.2,4.9,11.0,4.2,34.0,211.0
2026-06-25T02:00,5.2,4.3,9.2,4.0,35.0,191.0
2026-06-25T03:00,4.3,3.7,8.4,4.0,35.0,182.0
2026-06-25T04:00,3.9,3.3,8.1,4.1,34.0,182.0
2026-06-25T05:00,4.3,3.5,8.0,4.2,34.0,198.0
2026-06-25T06:00,5.4,4.3,8.1,4.2,34.0,246.0
2026-06-25T07:00,6.7,5.2,8.4,4.2,36.0,308.0
2026-06-25T08:00,7.2,5.1,8.1,4.0,39.0,339.0
2026-06-25T09:00,8.8,5.5,6.5,3.5,46.0,302.0
2026-06-25T10:00,11.1,6.5,4.4,2.8,56.0,233.0
2026-06-25T11:00,11.8,6.6,2.8,2.3,64.0,193.0
2026-06-25T12:00,11.4,6.6,2.0,2.0,69.0,213.0
2026-06-25T13:00,10.9,6.4,1.8,1.8,73.0,262.0
2026-06-25T14:00,11.2,6.3,3.1,1.9,73.0,311.0
2026-06-25T15:00,12.6,6.9,6.8,2.4,68.0,353.0
2026-06-25T16:00,14.1,8.6,12.0,3.2,59.0,394.0
2026-06-25T17:00,11.4,8.8,17.6,3.4,48.0,427.0
2026-06-25T18:00,10.7,8.8,19.8,4.1,43.0,452.0
2026-06-25T19:00,10.7,9.3,22.7,5.1,35.0,469.0
2026-06-25T20:00,10.4,8.9,24.1,5.7,30.0,464.0
2026-06-25T21:00,10.1,8.4,22.7,5.7,29.0,427.0
2026-06-25T22:00,9.9,8.0,19.9,5.3,29.0,368.0
2026-06-25T23:00,9.4,7.3,17.1,4.9,30.0,312.0
2026-06-26T00:00,9.0,6.7,14.8,4.6,31.0,262.0
2026-06-26T01:00,9.0,6.4,12.7,4.3,32.0,214.0
2026-06-26T02:00,9.1,6.3,11.2,4.2,33.0,180.0
2026-06-26T03:00,9.0,6.2,11.0,4.4,31.0,163.0
2026-06-26T04:00,8.9,6.3,11.4,4.8,29.0,161.0
2026-06-26T05:00,9.7,6.2,9.9,4.6,33.0,178.0
2026-06-26T06:00,11.4,7.4,10.0,4.6,34.0,234.0
2026-06-26T07:00,14.0,8.6,10.0,4.7,35.0,311.0
2026-06-26T08:00,15.1,8.6,9.5,4.5,39.0,352.0
2026-06-26T09:00,13.7,8.0,7.7,4.0,47.0,324.0
2026-06-26T10:00,11.0,6.7,5.4,3.4,58.0,261.0
2026-06-26T11:00,9.1,5.6,3.8,2.8,65.0,215.0
2026-06-26T12:00,7.9,5.0,3.3,2.3,66.0,196.0
2026-06-26T13:00,7.0,4.4,3.6,1.9,64.0,194.0
2026-06-26T14:00,8.5,5.0,4.9,1.9,61.0,234.0
2026-06-26T15:00,8.7,6.4,7.6,2.4,58.0,355.0
2026-06-26T16:00,8.9,6.6,11.4,3.2,55.0,519.0
2026-06-26T17:00,14.3,9.6,18.3,3.4,49.0,632.0
2026-06-26T18:00,16.9,12.6,22.3,4.5,44.0,649.0
2026-06-26T19:00,17.1,13.4,27.8,5.9,37.0,616.0
2026-06-26T20:00,16.7,13.4,30.8,6.9,32.0,574.0
2026-06-26T21:00,16.1,13.0,29.3,7.0,31.0,538.0
2026-06-26T22:00,15.4,12.4,25.5,6.6,33.0,493.0
2026-06-26T23:00,14.3,11.2,21.7,6.2,34.0,437.0
2026-06-27T00:00,13.4,10.1,18.6,5.8,35.0,356.0
2026-06-27T01:00,13.2,9.5,15.6,5.3,36.0,263.0
2026-06-27T02:00,13.2,9.3,13.4,5.0,36.0,197.0
2026-06-27T03:00,13.3,9.1,12.7,5.0,34.0,173.0
2026-06-27T04:00,13.4,9.0,12.9,5.2,32.0,176.0
2026-06-27T05:00,11.1,7.4,10.8,5.1,34.0,197.0
2026-06-27T06:00,11.6,8.1,10.4,5.1,36.0,250.0
2026-06-27T07:00,12.3,8.1,9.8,5.0,39.0,321.0
2026-06-27T08:00,12.7,8.2,8.8,4.8,45.0,359.0
2026-06-27T09:00,13.8,8.3,6.9,4.2,56.0,328.0
2026-06-27T10:00,18.3,9.3,4.6,3.3,69.0,264.0
2026-06-27T11:00,22.2,10.4,3.0,2.7,80.0,219.0
2026-06-27T12:00,23.5,10.7,1.9,2.4,87.0,211.0
2026-06-27T13:00,23.3,10.6,1.6,2.3,90.0,224.0
2026-06-27T14:00,22.8,10.6,3.3,2.3,89.0,255.0
2026-06-27T15:00,20.8,10.0,8.9,2.5,79.0,310.0
2026-06-27T16:00,19.5,9.3,16.6,2.8,64.0,385.0
2026-06-27T17:00,15.6,10.9,22.4,3.0,53.0,466.0
2026-06-27T18:00,13.2,10.4,26.4,4.0,46.0,575.0
2026-06-27T19:00,14.2,11.9,31.7,5.4,37.0,691.0
2026-06-27T20:00,15.6,13.3,34.9,6.5,30.0,736.0
2026-06-27T21:00,15.3,12.8,34.1,6.9,29.0,653.0
2026-06-27T22:00,16.2,13.4,31.2,6.9,31.0,499.0
2026-06-27T23:00,16.9,13.8,27.8,6.8,32.0,367.0
2026-06-28T00:00,16.5,13.1,24.1,6.6,32.0,289.0
2026-06-28T01:00,16.1,12.4,19.9,6.2,32.0,234.0
2026-06-28T02:00,15.5,11.6,16.5,5.9,32.0,200.0
2026-06-28T03:00,14.9,10.9,14.5,5.6,31.0,193.0
2026-06-28T04:00,14.6,10.4,13.3,5.3,30.0,207.0
2026-06-28T05:00,14.1,9.5,12.4,5.1,30.0,228.0
2026-06-28T06:00,13.7,9.4,10.7,5.0,33.0,261.0
2026-06-28T07:00,13.7,8.7,8.3,4.9,39.0,301.0
2026-06-28T08:00,14.2,8.4,6.1,4.6,46.0,317.0
2026-06-28T09:00,15.3,8.7,4.5,4.2,57.0,283.0
2026-06-28T10:00,16.8,9.2,3.1,3.7,70.0,225.0
2026-06-28T11:00,15.3,8.5,2.1,3.2,80.0,185.0
2026-06-28T12:00,13.6,7.8,1.5,2.8,84.0,180.0
2026-06-28T13:00,15.1,8.2,1.3,2.5,85.0,194.0
2026-06-28T14:00,10.9,6.3,2.0,2.3,82.0,221.0
2026-06-28T15:00,9.2,5.6,4.4,2.3,75.0,270.0
2026-06-28T16:00,7.3,5.1,7.7,2.5,65.0,333.0
2026-06-28T17:00,6.4,5.5,10.4,2.9,56.0,378.0
2026-06-28T18:00,6.4,5.7,12.1,3.6,50.0,395.0
2026-06-28T19:00,6.7,6.2,13.2,4.5,46.0,395.0
2026-06-28T20:00,5.9,5.6,13.6,5.1,42.0,376.0
2026-06-28T21:00,4.9,4.7,13.1,5.0,39.0,329.0
2026-06-28T22:00,4.6,4.5,12.0,4.5,36.0,264.0
2026-06-28T23:00,4.2,4.1,10.8,4.1,35.0,211.0
2026-06-29T00:00,3.7,3.6,9.5,3.9,35.0,179.0
2026-06-29T01:00,3.3,3.2,8.2,3.7,36.0,159.0
2026-06-29T02:00,3.2,3.1,7.3,3.7,36.0,149.0
2026-06-29T03:00,3.2,3.0,7.0,3.8,35.0,140.0
2026-06-29T04:00,3.2,3.0,7.1,4.0,33.0,142.0
2026-06-29T05:00,4.6,4.0,8.4,4.0,33.0,176.0
2026-06-29T06:00,4.5,4.0,8.3,3.9,35.0,285.0
2026-06-29T07:00,4.4,4.0,8.1,3.7,38.0,426.0
2026-06-29T08:00,3.1,3.0,7.5,3.5,44.0,501.0
2026-06-29T09:00,3.3,3.3,6.0,3.2,54.0,442.0
2026-06-29T10:00,3.0,2.9,4.1,2.8,66.0,315.0
2026-06-29T11:00,2.9,2.6,2.7,2.5,77.0,221.0
2026-06-29T12:00,3.5,3.0,2.0,2.3,85.0,195.0
2026-06-29T13:00,4.2,3.4,1.8,2.1,91.0,201.0
2026-06-29T14:00,4.9,3.7,2.6,2.1,93.0,230.0
2026-06-29T15:00,5.4,3.9,5.0,2.2,90.0,298.0
2026-06-29T16:00,5.8,4.2,8.3,2.5,83.0,388.0
2026-06-29T17:00,6.3,5.3,13.4,3.1,61.0,439.0
2026-06-29T18:00,7.7,6.5,15.3,3.7,53.0,416.0
2026-06-29T19:00,8.6,7.4,17.8,4.5,43.0,355.0
2026-06-29T20:00,8.6,7.3,18.8,5.0,36.0,301.0
2026-06-29T21:00,6.9,5.7,17.0,4.8,35.0,274.0
2026-06-29T22:00,5.5,4.7,13.6,4.2,37.0,255.0
2026-06-29T23:00,4.4,3.9,10.6,3.7,39.0,232.0
2026-06-30T00:00,3.4,3.0,8.5,3.2,40.0,198.0
2026-06-30T01:00,3.1,2.5,6.8,2.8,41.0,161.0
2026-06-30T02:00,3.2,2.5,5.6,2.5,41.0,135.0
2026-06-30T03:00,3.2,2.4,5.1,2.5,41.0,125.0
2026-06-30T04:00,2.6,2.1,5.0,2.7,40.0,126.0
2026-06-30T05:00,1.3,1.3,5.7,2.9,40.0,144.0
2026-06-30T06:00,2.0,1.9,6.6,3.0,39.0,195.0
2026-06-30T07:00,3.2,2.9,7.7,3.2,39.0,264.0
2026-06-30T08:00,4.7,3.6,8.1,3.3,41.0,305.0
2026-06-30T09:00,6.4,4.6,7.0,3.2,48.0,294.0
2026-06-30T10:00,7.6,5.1,5.1,3.1,59.0,256.0
2026-06-30T11:00,8.1,5.3,3.8,2.9,66.0,224.0
2026-06-30T12:00,7.5,4.7,3.2,2.6,69.0,204.0
2026-06-30T13:00,6.9,4.2,3.1,2.2,69.0,190.0
2026-06-30T14:00,5.8,3.7,4.0,2.0,67.0,201.0
2026-06-30T15:00,4.8,3.6,6.6,2.2,64.0,261.0
2026-06-30T16:00,4.0,3.3,10.2,2.6,60.0,344.0
2026-06-30T17:00,6.4,5.0,13.5,2.9,52.0,397.0
2026-06-30T18:00,7.3,6.2,15.3,3.5,47.0,389.0
2026-06-30T19:00,7.9,6.9,17.8,4.4,41.0,349.0
2026-06-30T20:00,7.9,6.8,18.8,4.9,36.0,311.0
2026-06-30T21:00,7.0,6.0,17.2,4.8,34.0,286.0
2026-06-30T22:00,6.1,5.2,14.2,4.3,33.0,263.0
2026-06-30T23:00,5.1,4.5,11.5,3.9,33.0,238.0
2026-07-01T00:00,3.8,3.4,9.4,3.6,34.0,208.0
2026-07-01T01:00,3.1,2.7,7.6,3.3,35.0,176.0
2026-07-01T02:00,2.7,2.4,6.3,3.1,36.0,153.0
2026-07-01T03:00,2.6,2.2,5.5,3.1,37.0,136.0
2026-07-01T04:00,2.4,2.1,5.2,3.2,37.0,127.0
2026-07-01T05:00,2.6,2.2,5.8,3.4,37.0,145.0
2026-07-01T06:00,2.4,2.2,7.2,3.7,35.0,219.0
2026-07-01T07:00,3.5,3.4,9.1,4.0,33.0,319.0
2026-07-01T08:00,3.4,3.3,9.9,4.1,34.0,377.0
2026-07-01T09:00,3.2,2.9,8.5,3.7,41.0,346.0
2026-07-01T10:00,2.9,2.7,5.9,3.1,51.0,272.0
2026-07-01T11:00,2.8,2.5,4.1,2.6,59.0,223.0
2026-07-01T12:00,3.5,2.7,3.6,2.3,62.0,232.0
2026-07-01T13:00,4.2,2.9,3.8,2.2,64.0,266.0
2026-07-01T14:00,4.4,3.1,4.6,2.1,63.0,297.0
2026-07-01T15:00,4.2,3.1,6.0,2.1,60.0,313.0
2026-07-01T16:00,3.6,2.8,8.0,2.2,56.0,326.0
2026-07-01T17:00,6.4,4.5,10.7,2.7,48.0,339.0
2026-07-01T18:00,7.7,5.8,12.4,3.2,45.0,358.0
2026-07-01T19:00,7.8,6.1,14.6,3.8,40.0,377.0
2026-07-01T20:00,7.4,5.8,16.0,4.3,36.0,379.0
2026-07-01T21:00,6.7,5.6,15.9,4.5,34.0,353.0
2026-07-01T22:00,6.0,5.3,14.9,4.4,32.0,310.0
2026-07-01T23:00,4.9,4.5,13.4,4.3,32.0,267.0
2026-07-02T00:00,3.5,3.3,11.3,4.0,33.0,227.0
2026-07-02T01:00,2.6,2.5,8.7,3.5,35.0,187.0
2026-07-02T02:00,2.2,2.1,6.8,3.2,37.0,159.0
2026-07-02T03:00,2.0,1.9,5.6,3.0,38.0,142.0
2026-07-02T04:00,1.8,1.8,5.1,3.0,38.0,136.0
2026-07-02T05:00,1.7,1.7,5.7,3.1,39.0,154.0
2026-07-02T06:00,1.9,1.8,6.5,3.2,38.0,222.0
2026-07-02T07:00,3.0,2.9,7.5,3.3,38.0,315.0
2026-07-02T08:00,2.9,2.8,7.8,3.3,40.0,365.0
2026-07-02T09:00,2.6,2.4,6.8,3.1,47.0,330.0
2026-07-02T10:00,2.6,2.4,5.2,2.8,57.0,254.0
2026-07-02T11:00,3.0,2.7,4.1,2.6,64.0,197.0
2026-07-02T12:00,3.2,2.8,4.2,2.5,65.0,179.0
2026-07-02T13:00,3.0,2.5,4.9,2.5,63.0,181.0
2026-07-02T14:00,3.1,2.7,5.7,2.5,60.0,207.0
2026-07-02T15:00,2.7,2.4,6.6,2.4,58.0,279.0
2026-07-02T16:00,2.6,2.3,7.6,2.3,56.0,374.0
2026-07-02T17:00,5.4,4.6,15.3,3.0,45.0,432.0
2026-07-02T18:00,6.1,5.4,15.6,3.4,43.0,418.0
2026-07-02T19:00,5.8,5.2,16.0,3.9,41.0,366.0
2026-07-02T20:00,6.1,5.2,15.9,4.2,39.0,318.0
2026-07-02T21:00,6.7,5.2,14.9,4.2,38.0,290.0
2026-07-02T22:00,7.5,5.5,13.3,4.0,37.0,266.0
2026-07-02T23:00,7.9,5.4,11.7,3.8,37.0,241.0
2026-07-03T00:00,8.6,5.3,10.0,3.6,38.0,207.0
2026-07-03T01:00,7.6,4.5,8.3,3.4,39.0,171.0
2026-07-03T02:00,7.9,4.4,6.9,3.3,40.0,148.0
2026-07-03T03:00,7.7,4.3,6.0,3.3,40.0,143.0
2026-07-03T04:00,6.4,3.7,5.4,3.3,40.0,152.0
2026-07-03T05:00,5.7,3.2,5.9,3.5,40.0,175.0
2026-07-03T06:00,4.3,2.8,6.9,3.5,39.0,227.0
2026-07-03T07:00,4.7,3.6,8.3,3.6,37.0,294.0
2026-07-03T08:00,4.5,3.4,8.7,3.5,39.0,328.0
2026-07-03T09:00,6.0,3.7,7.3,3.2,47.0,299.0
2026-07-03T10:00,8.9,4.9,5.0,2.8,58.0,238.0
