latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
28.700005,77.20001,231.0,19800,Asia/Kolkata,GMT+5:30

time,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³)
2026-07-19T18:30,661.2,137.4,293.0,29.2,17.1,80.0

time,pm10 (μg/m³),pm2_5 (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³),carbon_monoxide (μg/m³)
2026-06-22T20:00,359.5,72.6,27.8,16.8,80.0,287.0
2026-06-22T21:00,312.9,65.2,31.1,17.3,69.0,341.0
2026-06-22T22:00,287.8,61.7,33.2,17.3,60.0,407.0
2026-06-22T23:00,265.4,59.6,34.7,16.9,53.0,449.0
2026-06-23T00:00,236.6,57.4,35.4,16.2,46.0,449.0
2026-06-23T01:00,211.9,56.0,35.4,15.3,41.0,426.0
2026-06-23T02:00,192.8,55.4,35.1,14.5,37.0,400.0
2026-06-23T03:00,175.1,52.9,34.9,13.7,33.0,370.0
2026-06-23T04:00,169.0,52.7,34.4,13.1,30.0,337.0
2026-06-23T05:00,210.5,73.8,52.8,20.4,17.0,323.0
2026-06-23T06:00,210.9,75.7,45.4,22.3,39.0,350.0
2026-06-23T07:00,230.5,79.4,35.0,24.9,71.0,396.0
2026-06-23T08:00,251.5,78.0,25.4,26.0,102.0,413.0
2026-06-23T09:00,234.2,71.7,17.6,24.5,132.0,370.0
2026-06-23T10:00,260.8,68.2,10.7,21.6,162.0,297.0
2026-06-23T11:00,263.6,63.8,5.8,18.7,180.0,242.0
2026-06-23T12:00,292.4,64.3,3.5,15.9,180.0,224.0
2026-06-23T13:00,357.6,70.1,3.2,13.1,168.0,222.0
2026-06-23T14:00,363.2,69.6,3.7,11.0,155.0,226.0
2026-06-23T15:00,436.8,76.1,4.3,9.7,145.0,229.0
2026-06-23T16:00,433.1,75.7,5.9,9.0,135.0,236.0
2026-06-23T17:00,506.6,91.0,14.7,8.5,93.0,252.0
2026-06-23T18:00,478.7,89.4,20.3,10.4,82.0,284.0
2026-06-23T19:00,448.9,91.5,28.5,13.2,66.0,324.0
2026-06-23T20:00,435.9,96.2,37.1,16.4,50.0,353.0
2026-06-23T21:00,416.3,101.0,46.8,20.6,36.0,360.0
2026-06-23T22:00,414.4,109.0,57.0,25.2,22.0,356.0
2026-06-23T23:00,391.2,115.3,64.1,28.2,12.0,349.0
2026-06-24T00:00,372.5,115.9,66.0,28.3,8.0,340.0
2026-06-24T01:00,365.1,116.4,64.8,26.9,7.0,328.0
2026-06-24T02:00,353.9,116.6,63.0,25.8,7.0,318.0
2026-06-24T03:00,339.9,116.2,62.3,26.0,4.0,310.0
2026-06-24T04:00,333.4,116.9,61.1,26.4,2.0,305.0
2026-06-24T05:00,421.0,128.5,54.2,22.3,10.0,311.0
2026-06-24T06:00,379.0,125.7,48.0,24.7,24.0,346.0
2026-06-24T07:00,377.2,118.7,39.2,27.9,44.0,392.0
2026-06-24T08:00,457.3,112.9,30.5,28.9,66.0,410.0
2026-06-24T09:00,422.8,98.7,22.0,25.6,90.0,373.0
2026-06-24T10:00,374.4,88.2,13.6,20.2,116.0,307.0
2026-06-24T11:00,383.7,85.7,7.4,15.8,136.0,254.0
2026-06-24T12:00,418.2,87.5,4.5,13.7,147.0,230.0
2026-06-24T13:00,427.5,85.7,3.9,12.6,152.0,218.0
2026-06-24T14:00,380.0,77.8,4.2,12.0,153.0,214.0
2026-06-24T15:00,365.1,74.7,4.5,11.6,153.0,211.0
2026-06-24T16:00,395.8,77.1,5.9,11.6,149.0,216.0
2026-06-24T17:00,377.2,76.6,10.0,12.6,139.0,240.0
2026-06-24T18:00,331.6,79.4,18.8,14.7,120.0,289.0
2026-06-24T19:00,318.5,85.2,30.4,17.7,95.0,357.0
2026-06-24T20:00,328.8,93.1,41.1,21.2,74.0,438.0
2026-06-24T21:00,350.2,102.0,50.3,25.6,59.0,544.0
2026-06-24T22:00,364.1,113.9,58.5,30.5,48.0,663.0
2026-06-24T23:00,366.0,121.5,63.5,33.8,40.0,748.0
2026-06-25T00:00,357.6,121.5,62.9,34.0,38.0,768.0
2026-06-25T01:00,349.2,120.1,59.1,32.6,39.0,756.0
2026-06-25T02:00,338.1,119.7,56.8,31.8,39.0,761.0
2026-06-25T03:00,331.6,120.6,59.5,32.4,31.0,822.0
2026-06-25T04:00,334.3,123.9,63.7,33.6,21.0,901.0
2026-06-25T05:00,336.2,129.0,64.4,35.4,24.0,933.0
2026-06-25T06:00,313.9,131.8,58.9,38.9,50.0,888.0
2026-06-25T07:00,291.5,122.5,49.8,43.0,89.0,797.0
2026-06-25T08:00,332.5,118.3,40.1,44.7,125.0,686.0
2026-06-25T09:00,358.6,112.2,29.5,42.3,154.0,542.0
2026-06-25T10:00,361.4,105.2,18.3,37.6,179.0,379.0
2026-06-25T11:00,335.3,98.5,9.9,32.8,197.0,263.0
2026-06-25T12:00,312.9,93.4,6.0,28.3,206.0,231.0
2026-06-25T13:00,299.0,90.3,5.0,23.7,208.0,246.0
2026-06-25T14:00,284.1,85.4,5.2,19.8,202.0,265.0
2026-06-25T15:00,289.6,82.4,5.5,16.5,187.0,262.0
2026-06-25T16:00,285.9,78.0,7.0,13.9,164.0,263.0
2026-06-25T17:00,165.8,56.5,11.0,20.7,198.0,296.0
2026-06-25T18:00,152.3,58.8,22.2,22.4,168.0,388.0
2026-06-25T19:00,156.0,68.0,37.6,24.7,126.0,513.0
2026-06-25T20:00,156.0,75.4,48.7,26.5,92.0,620.0
2026-06-25T21:00,149.5,71.7,51.0,27.3,74.0,693.0
2026-06-25T22:00,150.4,72.4,49.1,27.7,63.0,748.0
2026-06-25T23:00,200.7,79.2,48.4,27.9,53.0,783.0
2026-06-26T00:00,233.3,83.4,51.4,27.8,43.0,794.0
2026-06-26T01:00,207.2,83.4,55.8,27.6,33.0,786.0
2026-06-26T02:00,202.1,86.1,59.6,27.9,26.0,772.0
2026-06-26T03:00,205.4,88.2,63.7,29.1,17.0,759.0
2026-06-26T04:00,207.7,91.0,67.3,30.9,10.0,741.0
2026-06-26T05:00,202.1,105.7,64.3,28.1,23.0,713.0
2026-06-26T06:00,188.6,101.5,55.0,29.6,41.0,672.0
2026-06-26T07:00,186.7,89.9,41.8,31.6,68.0,620.0
2026-06-26T08:00,196.0,79.2,30.0,31.9,98.0,562.0
2026-06-26T09:00,200.2,77.3,20.9,29.2,136.0,491.0
2026-06-26T10:00,177.4,69.8,13.0,24.8,177.0,414.0
2026-06-26T11:00,155.5,62.2,7.4,21.0,206.0,353.0
2026-06-26T12:00,137.4,52.3,4.7,18.5,214.0,312.0
2026-06-26T13:00,152.3,51.3,4.2,16.5,209.0,287.0
2026-06-26T14:00,155.1,51.1,4.7,14.8,198.0,285.0
2026-06-26T15:00,156.9,48.9,5.3,13.1,183.0,314.0
2026-06-26T16:00,195.1,52.2,6.9,11.7,163.0,366.0
2026-06-26T17:00,156.5,51.7,12.7,14.3,161.0,422.0
2026-06-26T18:00,151.8,57.2,19.1,16.3,143.0,473.0
2026-06-26T19:00,155.1,65.7,28.2,19.1,118.0,527.0
2026-06-26T20:00,170.9,65.7,36.6,21.4,95.0,594.0
2026-06-26T21:00,183.9,69.6,43.9,23.2,77.0,693.0
2026-06-26T22:00,189.5,77.1,50.5,24.5,60.0,805.0
2026-06-26T23:00,204.9,82.9,54.1,24.6,48.0,880.0
2026-06-27T00:00,214.7,85.2,52.8,22.7,41.0,899.0
2026-06-27T01:00,210.5,81.7,48.4,19.6,38.0,881.0
2026-06-27T02:00,188.6,73.8,44.1,17.0,36.0,836.0
2026-06-27T03:00,174.2,68.5,40.9,15.1,31.0,751.0
2026-06-27T04:00,175.6,66.8,37.7,13.7,27.0,640.0
2026-06-27T05:00,273.8,73.1,24.3,12.1,57.0,554.0
2026-06-27T06:00,337.1,86.8,23.5,13.5,65.0,524.0
2026-06-27T07:00,434.0,105.0,22.3,15.4,77.0,519.0
2026-06-27T08:00,484.3,116.9,20.1,17.1,96.0,498.0
2026-06-27T09:00,446.1,117.3,16.0,18.4,131.0,436.0
2026-06-27T10:00,380.0,110.6,11.0,19.4,173.0,359.0
2026-06-27T11:00,318.5,101.0,7.1,19.6,202.0,302.0
2026-06-27T12:00,286.8,93.4,5.1,18.4,209.0,286.0
2026-06-27T13:00,258.9,85.4,4.3,16.4,204.0,290.0
2026-06-27T14:00,263.6,83.6,4.4,14.6,194.0,294.0
2026-06-27T15:00,246.8,76.8,5.1,13.2,180.0,288.0
2026-06-27T16:00,234.2,72.4,6.8,12.1,162.0,282.0
2026-06-27T17:00,216.1,68.0,11.3,12.8,146.0,283.0
2026-06-27T18:00,208.2,70.1,19.7,14.1,126.0,291.0
2026-06-27T19:00,218.4,76.8,31.6,16.0,99.0,307.0
2026-06-27T20:00,228.2,85.4,43.6,18.5,74.0,335.0
2026-06-27T21:00,245.9,94.8,55.5,22.1,55.0,376.0
2026-06-27T22:00,270.1,104.5,67.5,26.3,39.0,431.0
2026-06-27T23:00,268.2,112.0,76.5,29.3,26.0,504.0
2026-06-28T00:00,258.0,115.7,81.0,30.5,17.0,635.0
2026-06-28T01:00,245.9,116.2,82.5,30.6,12.0,784.0
2026-06-28T02:00,236.1,116.9,81.9,30.1,8.0,840.0
2026-06-28T03:00,226.8,116.6,80.1,28.6,3.0,711.0
2026-06-28T04:00,222.1,115.7,76.2,26.3,0.0,488.0
2026-06-28T05:00,181.6,71.7,33.3,18.4,36.0,331.0
2026-06-28T06:00,165.3,71.0,30.5,21.0,46.0,320.0
2026-06-28T07:00,182.1,72.6,26.5,24.5,60.0,375.0
2026-06-28T08:00,217.0,75.0,22.0,26.5,83.0,411.0
2026-06-28T09:00,231.9,76.8,16.6,25.7,121.0,393.0
2026-06-28T10:00,226.8,76.8,10.7,23.4,166.0,356.0
2026-06-28T11:00,196.0,71.2,6.3,21.1,199.0,325.0
2026-06-28T12:00,175.6,66.4,4.3,19.2,210.0,305.0
2026-06-28T13:00,182.1,65.4,3.8,17.2,209.0,290.0
2026-06-28T14:00,169.5,62.2,4.1,15.8,203.0,285.0
2026-06-28T15:00,187.2,63.8,4.8,15.0,195.0,293.0
2026-06-28T16:00,177.0,62.2,6.2,14.8,182.0,311.0
2026-06-28T17:00,168.1,62.6,8.9,15.2,167.0,328.0
2026-06-28T18:00,178.8,67.5,13.1,16.4,149.0,338.0
2026-06-28T19:00,235.2,81.3,18.6,18.3,128.0,348.0
2026-06-28T20:00,232.8,87.5,24.9,20.6,108.0,369.0
2026-06-28T21:00,254.3,97.6,32.7,23.6,90.0,412.0
2026-06-28T22:00,273.8,108.0,41.3,27.1,73.0,467.0
2026-06-28T23:00,276.6,113.9,48.1,29.5,59.0,509.0
2026-06-29T00:00,285.9,116.4,52.2,30.3,50.0,528.0
2026-06-29T01:00,297.1,119.7,54.6,30.2,43.0,534.0
2026-06-29T02:00,293.4,121.5,55.5,29.2,38.0,537.0
2026-06-29T03:00,278.5,120.1,55.2,26.9,32.0,546.0
2026-06-29T04:00,304.5,123.4,53.4,23.9,27.0,551.0
2026-06-29T05:00,148.5,72.4,21.8,25.0,85.0,538.0
2026-06-29T06:00,143.0,71.5,21.7,24.9,86.0,494.0
2026-06-29T07:00,155.5,71.9,21.4,24.6,88.0,432.0
2026-06-29T08:00,217.5,72.9,19.7,23.2,94.0,370.0
2026-06-29T09:00,368.8,85.0,15.3,19.6,109.0,311.0
2026-06-29T10:00,579.3,107.3,9.4,15.0,129.0,252.0
2026-06-29T11:00,681.7,120.6,5.1,11.5,145.0,210.0
2026-06-29T12:00,767.4,132.2,3.4,10.4,155.0,193.0
2026-06-29T13:00,743.2,129.9,3.2,10.5,160.0,192.0
2026-06-29T14:00,732.0,129.0,4.0,10.8,161.0,195.0
2026-06-29T15:00,719.0,125.7,5.3,10.9,156.0,196.0
2026-06-29T16:00,739.5,126.7,7.5,11.2,145.0,201.0
2026-06-29T17:00,644.5,121.1,11.5,12.4,135.0,216.0
2026-06-29T18:00,519.7,116.2,21.2,16.3,119.0,228.0
2026-06-29T19:00,525.3,123.9,34.7,21.9,97.0,250.0
2026-06-29T20:00,534.6,134.6,45.4,27.2,78.0,326.0
2026-06-29T21:00,540.2,145.3,50.8,32.3,66.0,521.0
2026-06-29T22:00,530.9,149.9,53.4,37.2,57.0,769.0
2026-06-29T23:00,508.5,144.8,53.9,40.1,50.0,916.0
2026-06-30T00:00,514.1,143.9,51.7,40.0,46.0,867.0
2026-06-30T01:00,510.4,143.0,47.4,37.9,43.0,717.0
2026-06-30T02:00,475.9,138.8,43.2,35.4,42.0,598.0
2026-06-30T03:00,407.0,128.5,39.9,32.5,40.0,573.0
2026-06-30T04:00,347.4,117.3,36.7,29.1,39.0,579.0
2026-06-30T05:00,427.5,106.4,26.3,28.1,71.0,559.0
2026-06-30T06:00,418.2,108.5,25.4,26.3,68.0,479.0
2026-06-30T07:00,596.0,132.2,24.0,23.6,64.0,373.0
2026-06-30T08:00,1087.8,194.2,22.3,20.8,62.0,288.0
2026-06-30T09:00,1423.1,244.9,20.0,17.6,60.0,244.0
2026-06-30T10:00,1542.3,270.1,17.4,14.3,60.0,222.0
2026-06-30T11:00,1557.2,276.6,14.8,12.1,69.0,208.0
2026-06-30T12:00,1423.1,248.7,11.8,11.5,97.0,199.0
2026-06-30T13:00,1162.3,204.9,8.9,12.0,135.0,199.0
2026-06-30T14:00,918.3,167.2,7.9,13.7,164.0,202.0
2026-06-30T15:00,713.4,137.4,10.3,17.1,176.0,199.0
2026-06-30T16:00,562.5,117.8,14.7,21.6,178.0,199.0
2026-06-30T17:00,631.4,110.4,18.9,22.3,127.0,226.0
2026-06-30T18:00,340.9,76.1,22.9,24.4,114.0,305.0
2026-06-30T19:00,281.3,63.8,28.3,27.4,96.0,412.0
2026-06-30T20:00,295.2,65.0,32.2,29.3,81.0,495.0
2026-06-30T21:00,333.4,70.1,33.2,29.5,71.0,535.0
2026-06-30T22:00,362.3,74.0,32.7,28.7,64.0,552.0
2026-06-30T23:00,362.3,75.0,31.7,27.4,58.0,558.0
2026-07-01T00:00,333.4,72.6,30.5,25.7,54.0,557.0
2026-07-01T01:00,301.7,70.5,28.8,23.5,51.0,545.0
2026-07-01T02:00,308.3,74.3,27.1,21.5,50.0,524.0
2026-07-01T03:00,315.7,78.5,25.3,19.7,51.0,486.0
2026-07-01T04:00,247.7,69.6,23.5,18.1,53.0,440.0
2026-07-01T05:00,72.6,40.2,21.5,19.0,61.0,414.0
2026-07-01T06:00,80.8,38.3,23.6,20.2,59.0,428.0
2026-07-01T07:00,76.4,38.6,26.4,22.0,57.0,463.0
2026-07-01T08:00,104.1,43.9,28.0,23.8,60.0,488.0
2026-07-01T09:00,163.0,48.7,27.4,25.6,71.0,495.0
2026-07-01T10:00,224.4,58.8,25.6,27.4,88.0,491.0
2026-07-01T11:00,224.0,62.6,23.4,28.7,103.0,469.0
2026-07-01T12:00,175.1,57.9,20.4,29.2,115.0,411.0
2026-07-01T13:00,187.2,61.0,17.0,29.2,126.0,334.0
2026-07-01T14:00,225.4,67.1,14.8,29.3,136.0,283.0
2026-07-01T15:00,257.0,74.5,14.2,29.6,146.0,280.0
2026-07-01T16:00,264.5,78.9,14.8,30.0,154.0,303.0
2026-07-01T17:00,209.5,59.8,22.9,31.2,105.0,334.0
2026-07-01T18:00,196.5,59.1,27.8,31.5,93.0,369.0
2026-07-01T19:00,179.3,60.3,34.6,31.9,76.0,413.0
2026-07-01T20:00,176.5,64.5,40.0,32.3,62.0,456.0
2026-07-01T21:00,180.2,67.3,42.8,33.1,54.0,502.0
2026-07-01T22:00,189.5,69.2,44.2,34.0,48.0,547.0
2026-07-01T23:00,193.7,70.1,44.0,33.9,45.0,579.0
2026-07-02T00:00,194.2,68.0,41.2,31.9,45.0,589.0
2026-07-02T01:00,197.9,72.6,36.7,29.0,47.0,585.0
2026-07-02T02:00,158.8,67.8,33.4,26.7,48.0,575.0
2026-07-02T03:00,122.9,61.5,32.7,25.5,46.0,548.0
2026-07-02T04:00,107.3,58.9,33.2,25.0,43.0,515.0
2026-07-02T05:00,129.9,61.0,33.0,25.8,46.0,515.0
2026-07-02T06:00,132.7,59.1,33.0,31.0,55.0,583.0
2026-07-02T07:00,132.2,60.1,32.8,37.9,68.0,685.0
2026-07-02T08:00,137.4,60.8,31.2,41.5,83.0,759.0
2026-07-02T09:00,134.1,58.9,27.0,38.7,99.0,784.0
2026-07-02T10:00,124.8,54.1,21.4,32.5,116.0,781.0
2026-07-02T11:00,112.2,50.5,16.5,27.2,134.0,757.0
2026-07-02T12:00,102.7,45.3,12.6,24.2,155.0,702.0
2026-07-02T13:00,89.6,39.9,9.3,22.0,177.0,626.0
2026-07-02T14:00,79.9,37.3,7.6,20.6,192.0,566.0
2026-07-02T15:00,85.9,37.3,7.7,20.0,199.0,512.0
2026-07-02T16:00,74.5,35.6,9.5,20.1,200.0,473.0
2026-07-02T17:00,95.7,34.3,11.5,15.1,154.0,519.0
2026-07-02T18:00,89.4,33.6,17.8,18.1,139.0,744.0
2026-07-02T19:00,76.6,35.0,26.5,22.3,119.0,1054.0
2026-07-02T20:00,71.2,37.1,32.9,25.4,101.0,1232.0
2026-07-02T21:00,66.4,38.3,35.1,26.6,90.0,1153.0
2026-07-02T22:00,73.3,39.5,35.1,26.8,81.0,943.0
2026-07-02T23:00,89.4,41.6,34.2,26.5,75.0,759.0
2026-07-03T00:00,94.3,43.0,32.9,25.9,69.0,659.0
2026-07-03T01:00,99.7,45.4,30.8,24.8,65.0,586.0
2026-07-03T02:00,104.8,47.8,28.2,23.7,65.0,522.0
2026-07-03T03:00,80.1,46.0,24.7,22.3,70.0,455.0
2026-07-03T04:00,58.7,41.1,20.8,20.9,78.0,398.0
2026-07-03T05:00,26.2,21.8,15.2,18.0,94.0,374.0
2026-07-03T06:00,27.7,21.4,17.0,19.0,94.0,411.0
2026-07-03T07:00,31.8,23.3,19.3,20.5,94.0,480.0
2026-07-03T08:00,35.5,24.6,20.1,21.9,101.0,521.0
2026-07-03T09:00,49.5,27.2,17.7,23.2,121.0,499.0
2026-07-03T10:00,56.5,29.3,13.8,24.3,148.0,448.0
2026-07-03T11:00,56.2,31.2,11.1,25.3,167.0,410.0
2026-07-03T12:00,56.8,32.4,11.1,25.9,170.0,398.0
2026-07-03T13:00,70.8,33.8,12.4,26.3,165.0,398.0
2026-07-03T14:00,70.8,34.9,13.7,26.5,160.0,408.0
2026-07-03T15:00,99.7,38.1,13.9,26.4,160.0,434.0
2026-07-03T16:00,104.8,40.6,14.1,26.1,160.0,470.0
2026-07-03T17:00,87.8,45.2,15.8,27.3,190.0,496.0
2026-07-03T18:00,90.6,50.1,26.5,29.2,160.0,496.0
2026-07-03T19:00,94.1,57.0,41.3,31.7,118.0,486.0
2026-07-03T20:00,96.2,65.4,52.1,33.4,84.0,497.0
2026-07-03T21:00,95.2,66.4,55.4,33.5,66.0,556.0
2026-07-03T22:00,94.5,65.7,54.8,32.7,56.0,636.0
2026-07-03T23:00,90.1,63.1,52.7,31.4,50.0,691.0
2026-07-04T00:00,84.1,59.4,49.1,29.5,46.0,696.0
2026-07-04T01:00,79.4,56.7,44.1,27.1,46.0,676.0
2026-07-04T02:00,76.4,55.5,40.2,25.3,46.0,653.0
2026-07-04T03:00,73.1,54.9,39.0,24.5,42.0,627.0
2026-07-04T04:00,69.6,54.6,38.8,24.3,39.0,599.0
2026-07-04T05:00,91.3,55.9,33.5,23.6,50.0,596.0
2026-07-04T06:00,82.7,57.7,31.6,25.6,66.0,650.0
2026-07-04T07:00,81.7,55.1,28.7,28.4,89.0,730.0
2026-07-04T08:00,84.8,48.2,25.1,30.1,112.0,767.0
2026-07-04T09:00,63.6,39.9,20.2,29.9,135.0,717.0
2026-07-04T10:00,69.8,36.9,14.5,28.8,158.0,624.0
2026-07-04T11:00,66.6,34.5,10.4,27.5,176.0,553.0
2026-07-04T12:00,59.1,32.4,8.7,26.2,187.0,530.0
2026-07-04T13:00,55.1,33.6,8.5,24.8,193.0,529.0
2026-07-04T14:00,57.9,36.4,9.0,24.0,197.0,531.0
2026-07-04T15:00,61.0,39.2,9.6,24.3,202.0,528.0
2026-07-04T16:00,72.2,41.9,10.9,25.3,204.0,528.0
2026-07-04T17:00,89.2,58.2,25.2,31.7,155.0,541.0
2026-07-04T18:00,90.3,60.8,31.9,33.0,135.0,569.0
2026-07-04T19:00,89.4,66.6,41.0,34.8,107.0,610.0
2026-07-04T20:00,95.5,73.1,47.3,36.2,85.0,667.0
2026-07-04T21:00,101.3,79.4,48.1,37.0,75.0,753.0
2026-07-04T22:00,130.9,83.6,46.0,37.4,70.0,855.0
2026-07-04T23:00,119.2,78.0,43.3,37.5,67.0,938.0
2026-07-05T00:00,105.2,73.3,40.4,37.1,65.0,993.0
2026-07-05T01:00,99.0,69.6,36.9,36.4,64.0,1030.0
2026-07-05T02:00,99.0,67.8,34.4,35.3,63.0,1040.0
2026-07-05T03:00,92.0,67.5,34.3,33.6,56.0,1014.0
2026-07-05T04:00,83.4,66.4,35.2,31.7,49.0,962.0
2026-07-05T05:00,59.8,54.5,27.4,22.0,66.0,907.0
2026-07-05T06:00,46.0,43.8,26.4,24.6,76.0,862.0
2026-07-05T07:00,38.4,36.0,24.8,28.1,92.0,816.0
2026-07-05T08:00,34.2,31.5,22.1,30.4,113.0,754.0
2026-07-05T09:00,42.6,32.6,17.4,30.6,145.0,660.0
2026-07-05T10:00,43.1,33.6,11.7,29.6,184.0,551.0
2026-07-05T11:00,48.8,34.0,7.4,28.1,212.0,468.0
2026-07-05T12:00,51.9,34.6,5.6,25.9,223.0,430.0
2026-07-05T13:00,54.2,34.9,5.2,23.2,225.0,419.0
2026-07-05T14:00,53.2,34.8,5.5,21.5,224.0,418.0
2026-07-05T15:00,57.5,36.2,6.0,21.4,226.0,421.0
2026-07-05T16:00,56.0,36.4,7.2,22.3,226.0,435.0
2026-07-05T17:00,80.8,40.4,11.3,24.9,195.0,461.0
2026-07-05T18:00,87.8,48.2,21.0,27.5,164.0,505.0
2026-07-05T19:00,95.2,56.7,34.3,31.0,120.0,563.0
2026-07-05T20:00,103.8,66.6,43.9,33.2,85.0,621.0
2026-07-05T21:00,109.2,74.7,46.7,33.3,67.0,693.0
2026-07-05T22:00,113.2,76.4,45.7,32.1,59.0,766.0
2026-07-05T23:00,140.2,72.4,42.8,30.3,55.0,791.0
2026-07-06T00:00,86.4,57.3,37.6,27.7,57.0,729.0
2026-07-06T01:00,75.0,52.6,30.5,24.4,63.0,620.0
2026-07-06T02:00,63.3,48.5,24.5,21.5,70.0,532.0
2026-07-06T03:00,49.9,42.7,20.2,18.9,77.0,483.0
2026-07-06T04:00,42.4,38.9,17.0,16.6,84.0,455.0
2026-07-06T05:00,26.5,26.5,17.3,15.3,85.0,461.0
2026-07-06T06:00,25.6,25.6,19.3,17.1,83.0,532.0
2026-07-06T07:00,25.1,24.5,21.9,19.8,81.0,636.0
2026-07-06T08:00,23.4,21.8,23.2,22.5,86.0,693.0
2026-07-06T09:00,23.9,22.0,22.0,25.5,100.0,654.0
2026-07-06T10:00,24.7,22.9,19.3,28.5,121.0,567.0
2026-07-06T11:00,25.6,23.8,16.6,30.3,143.0,497.0
2026-07-06T12:00,27.0,25.4,13.6,29.8,168.0,464.0
2026-07-06T13:00,28.2,26.8,10.6,28.1,195.0,447.0
2026-07-06T14:00,31.3,29.4,9.0,27.2,215.0,448.0
2026-07-06T15:00,33.2,31.5,8.0,27.5,230.0,463.0
2026-07-06T16:00,34.6,33.1,8.5,28.6,239.0,495.0
2026-07-06T17:00,42.4,33.1,13.0,22.8,201.0,557.0
2026-07-06T18:00,46.7,37.7,30.5,26.4,160.0,671.0
2026-07-06T19:00,60.1,52.0,54.6,31.4,104.0,815.0
2026-07-06T20:00,69.4,61.7,72.5,35.2,59.0,929.0
2026-07-06T21:00,71.9,63.8,78.3,36.8,39.0,999.0
2026-07-06T22:00,74.7,66.1,77.9,37.3,30.0,1040.0
2026-07-06T23:00,75.9,67.5,76.1,36.8,25.0,1036.0
2026-07-07T00:00,74.7,67.1,73.9,35.0,21.0,973.0
2026-07-07T01:00,73.6,66.1,70.4,32.3,20.0,865.0
2026-07-07T02:00,72.9,65.2,67.2,30.2,19.0,742.0
2026-07-07T03:00,71.9,64.3,65.6,29.1,14.0,578.0
2026-07-07T04:00,72.9,65.0,64.5,28.6,10.0,400.0
2026-07-07T05:00,77.8,49.0,37.3,24.3,34.0,314.0
2026-07-07T06:00,74.3,49.0,37.9,23.8,37.0,414.0
2026-07-07T07:00,68.0,41.2,38.4,23.3,42.0,607.0
2026-07-07T08:00,70.8,43.2,37.3,24.2,56.0,724.0
2026-07-07T09:00,75.0,45.5,33.3,27.8,84.0,674.0
2026-07-07T10:00,72.9,45.4,27.5,32.9,121.0,547.0
2026-07-07T11:00,63.6,42.5,22.2,36.7,157.0,443.0
2026-07-07T12:00,57.9,41.9,17.5,38.2,190.0,393.0
2026-07-07T13:00,57.2,43.7,13.1,38.6,222.0,367.0
2026-07-07T14:00,58.9,46.6,10.7,38.6,244.0,373.0
2026-07-07T15:00,59.5,48.7,9.3,37.8,255.0,423.0
2026-07-07T16:00,56.8,47.8,9.8,36.7,255.0,506.0
2026-07-07T17:00,92.0,46.9,35.4,33.0,101.0,593.0
2026-07-07T18:00,60.3,41.3,38.3,31.0,88.0,686.0
2026-07-07T19:00,52.2,41.1,42.6,28.3,70.0,784.0
2026-07-07T20:00,49.5,43.5,47.6,27.2,53.0,855.0
2026-07-07T21:00,52.4,50.4,55.0,29.5,39.0,894.0
2026-07-07T22:00,58.6,58.4,63.1,33.3,27.0,907.0
2026-07-07T23:00,60.1,60.1,66.8,35.3,21.0,879.0
2026-07-08T00:00,60.8,58.8,63.0,33.8,22.0,786.0
2026-07-08T01:00,62.4,57.2,54.8,30.6,29.0,651.0
2026-07-08T02:00,62.4,52.5,46.0,26.8,38.0,537.0
2026-07-08T03:00,62.6,48.3,36.8,22.4,49.0,460.0
2026-07-08T04:00,43.0,39.5,27.1,17.5,62.0,402.0
2026-07-08T05:00,49.6,49.4,35.4,29.7,48.0,373.0
2026-07-08T06:00,46.3,46.1,36.9,26.7,49.0,391.0
2026-07-08T07:00,46.8,46.6,38.9,22.5,51.0,437.0
2026-07-08T08:00,39.5,39.2,39.3,19.7,55.0,462.0
2026-07-08T09:00,35.0,34.8,37.1,19.4,59.0,439.0
2026-07-08T10:00,27.9,27.6,33.2,20.3,64.0,395.0
2026-07-08T11:00,26.2,25.9,28.8,21.5,77.0,368.0
2026-07-08T12:00,25.6,25.3,23.0,22.9,105.0,376.0
2026-07-08T13:00,27.1,26.5,16.5,24.5,141.0,401.0
2026-07-08T14:00,30.0,29.3,12.7,25.2,163.0,421.0
2026-07-08T15:00,31.2,30.3,12.6,24.1,163.0,421.0
2026-07-08T16:00,30.5,29.5,15.1,22.1,151.0,416.0
2026-07-08T17:00,42.4,41.7,39.9,21.8,71.0,435.0
2026-07-08T18:00,40.0,39.3,40.5,20.3,64.0,508.0
2026-07-08T19:00,39.1,38.5,41.2,18.1,53.0,604.0
2026-07-08T20:00,39.0,38.4,40.4,15.9,47.0,656.0
2026-07-08T21:00,36.7,36.3,37.0,13.8,47.0,629.0
2026-07-08T22:00,32.2,32.0,32.2,11.8,51.0,558.0
2026-07-08T23:00,25.1,25.0,27.7,10.1,56.0,485.0
2026-07-09T00:00,21.1,21.0,23.9,9.0,60.0,415.0
2026-07-09T01:00,19.7,19.6,20.4,8.3,65.0,342.0
2026-07-09T02:00,18.0,18.0,17.7,7.6,69.0,291.0
