latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
19.086115,72.85291,8.0,19800,Asia/Kolkata,GMT+5:30

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),surface_pressure (hPa),cloud_cover (%),wind_speed_10m (m/s),wind_direction_10m (°)
2026-07-11T13:00,29.7,72,1.10,1007.3,93,5.95,243
2026-07-11T14:00,29.6,75,1.40,1006.5,98,5.87,247
2026-07-11T15:00,29.3,76,1.20,1006.2,76,5.91,249
2026-07-11T16:00,29.1,78,0.50,1005.8,98,5.97,248
2026-07-11T17:00,28.4,83,0.90,1005.6,98,5.24,241
2026-07-11T18:00,28.6,83,0.40,1005.8,55,4.97,241
2026-07-11T19:00,28.3,84,0.00,1006.2,55,4.58,234
2026-07-11T20:00,28.1,86,0.00,1006.6,96,4.81,232
2026-07-11T21:00,27.8,88,0.00,1007.0,100,4.90,238
2026-07-11T22:00,27.4,90,0.10,1007.0,100,4.49,244
2026-07-11T23:00,28.1,84,0.10,1006.6,99,4.56,243
2026-07-12T00:00,28.0,84,0.00,1005.8,99,4.25,238
2026-07-12T01:00,27.9,83,0.00,1005.3,98,4.20,232
2026-07-12T02:00,27.7,83,0.00,1004.8,91,4.52,232
2026-07-12T03:00,27.5,84,0.10,1004.3,76,4.57,240
2026-07-12T04:00,27.5,83,0.30,1004.2,70,4.57,233
2026-07-12T05:00,27.5,87,0.10,1004.2,20,4.92,226
2026-07-12T06:00,27.5,88,0.10,1004.3,20,4.97,230
2026-07-12T07:00,27.9,86,0.00,1004.8,27,4.96,228
2026-07-12T08:00,28.6,81,0.10,1005.4,29,5.14,233
2026-07-12T09:00,29.3,78,0.20,1005.7,61,5.69,234
2026-07-12T10:00,29.6,75,0.50,1005.8,88,5.89,230
2026-07-12T11:00,30.0,76,0.80,1005.9,37,6.21,220
2026-07-12T12:00,29.8,75,0.20,1005.7,81,6.22,219
2026-07-12T13:00,28.8,81,0.80,1005.4,92,6.13,221
2026-07-12T14:00,28.4,85,1.70,1004.9,65,6.44,222
2026-07-12T15:00,29.5,77,0.80,1004.6,84,6.38,221
2026-07-12T16:00,29.3,76,0.70,1004.4,91,6.12,222
2026-07-12T17:00,29.2,79,0.90,1004.3,97,5.76,226
2026-07-12T18:00,28.5,83,0.20,1004.7,74,5.31,227
2026-07-12T19:00,28.4,82,0.10,1005.1,56,4.95,227
2026-07-12T20:00,28.5,81,0.00,1005.6,44,4.92,229
2026-07-12T21:00,28.2,82,0.00,1006.0,76,4.67,227
2026-07-12T22:00,28.4,79,0.00,1006.1,73,4.57,228
2026-07-12T23:00,28.2,81,0.00,1006.1,94,4.60,225
2026-07-13T00:00,27.9,83,0.00,1005.6,69,4.44,230
2026-07-13T01:00,28.2,79,0.00,1005.3,81,4.32,233
2026-07-13T02:00,27.9,78,0.00,1004.7,95,4.43,229
2026-07-13T03:00,27.7,80,0.00,1004.5,88,4.44,231
2026-07-13T04:00,27.6,81,0.00,1004.7,88,4.33,231
2026-07-13T05:00,27.6,84,0.00,1004.8,63,4.35,224
2026-07-13T06:00,27.7,84,0.00,1005.1,60,4.21,222
2026-07-13T07:00,28.2,82,0.00,1006.0,76,4.24,226
2026-07-13T08:00,28.6,80,0.00,1006.5,67,4.98,232
2026-07-13T09:00,29.1,77,0.10,1006.8,44,5.35,228
2026-07-13T10:00,29.5,76,0.10,1007.4,54,5.45,227
2026-07-13T11:00,30.1,73,0.00,1007.6,61,5.41,226
2026-07-13T12:00,30.2,72,0.00,1007.2,96,5.52,226
2026-07-13T13:00,30.1,72,0.00,1007.0,97,5.59,226
2026-07-13T14:00,29.9,70,0.20,1006.7,100,5.63,228
2026-07-13T15:00,29.8,70,0.20,1006.2,95,5.63,229
2026-07-13T16:00,29.4,72,0.10,1005.6,95,5.46,229
2026-07-13T17:00,29.4,73,0.20,1005.4,84,4.99,225
2026-07-13T18:00,29.0,76,0.00,1005.7,66,4.46,221
2026-07-13T19:00,28.5,78,0.00,1006.3,59,4.42,223
2026-07-13T20:00,28.4,79,0.00,1007.0,39,4.21,225
2026-07-13T21:00,28.3,79,0.00,1007.5,31,4.17,225
2026-07-13T22:00,28.2,79,0.00,1008.0,99,4.28,225
2026-07-13T23:00,28.3,76,0.00,1007.8,83,3.93,229
2026-07-14T00:00,27.8,79,0.00,1007.2,97,4.03,233
2026-07-14T01:00,28.0,77,0.00,1006.6,75,3.82,233
2026-07-14T02:00,28.0,75,0.00,1006.1,84,4.09,235
2026-07-14T03:00,27.7,76,0.00,1005.9,54,3.90,237
2026-07-14T04:00,27.4,80,0.00,1005.8,77,3.81,236
2026-07-14T05:00,27.3,84,0.00,1005.8,80,3.34,230
2026-07-14T06:00,27.5,83,0.00,1006.5,91,3.09,230
2026-07-14T07:00,28.1,81,0.00,1007.1,96,3.16,229
2026-07-14T08:00,28.5,78,0.10,1007.6,90,3.66,230
2026-07-14T09:00,28.7,79,0.30,1008.2,68,3.90,237
2026-07-14T10:00,29.3,76,0.30,1008.5,87,4.24,236
2026-07-14T11:00,30.0,69,0.30,1008.4,84,4.14,228
2026-07-14T12:00,30.0,70,0.00,1007.8,80,4.17,225
2026-07-14T13:00,30.1,70,0.00,1007.4,90,4.35,226
2026-07-14T14:00,30.1,70,0.00,1006.4,98,4.43,228
2026-07-14T15:00,29.9,70,0.00,1005.9,86,4.47,230
2026-07-14T16:00,29.5,71,0.00,1005.9,86,4.38,232
2026-07-14T17:00,29.5,70,0.10,1005.9,98,4.27,232
2026-07-14T18:00,28.9,73,0.00,1006.2,99,3.98,230
2026-07-14T19:00,28.3,76,0.00,1006.6,96,3.73,231
2026-07-14T20:00,28.2,76,0.00,1006.9,88,3.88,232
2026-07-14T21:00,28.2,76,0.10,1007.6,61,3.96,233
2026-07-14T22:00,28.2,77,0.10,1007.9,55,4.22,236
2026-07-14T23:00,28.1,74,0.00,1007.7,74,4.10,227
2026-07-15T00:00,28.0,74,0.00,1007.3,63,4.10,226
2026-07-15T01:00,27.9,75,0.00,1006.9,76,3.79,216
2026-07-15T02:00,27.8,76,0.00,1006.0,82,4.05,209
2026-07-15T03:00,27.9,73,0.20,1005.5,58,4.27,209
2026-07-15T04:00,23.6,97,3.10,1006.8,100,2.69,305
2026-07-15T05:00,27.0,83,4.90,1006.1,53,3.94,231
2026-07-15T06:00,26.6,85,0.10,1006.6,50,3.68,224
2026-07-15T07:00,27.1,82,0.00,1006.9,18,3.92,218
2026-07-15T08:00,27.7,79,0.00,1007.3,42,4.00,222
2026-07-15T09:00,28.4,77,0.00,1007.7,38,3.92,214
2026-07-15T10:00,27.7,81,0.40,1008.4,98,3.54,225
2026-07-15T11:00,29.2,75,1.10,1007.8,34,5.44,219
2026-07-15T12:00,29.4,70,0.20,1007.7,52,4.42,227
2026-07-15T13:00,28.7,76,0.60,1007.4,64,4.33,219
2026-07-15T14:00,29.3,70,0.20,1006.9,72,3.69,220
2026-07-15T15:00,29.0,75,0.50,1006.7,48,3.62,221
2026-07-15T16:00,28.0,76,0.40,1006.8,98,3.26,238
2026-07-15T17:00,28.5,82,2.30,1006.1,87,2.11,248
2026-07-15T18:00,28.2,78,0.30,1006.1,45,3.54,239
2026-07-15T19:00,27.9,78,0.10,1006.4,22,3.94,219
2026-07-15T20:00,27.3,82,0.00,1007.0,41,3.42,207
2026-07-15T21:00,27.2,83,0.30,1007.7,84,3.33,213
2026-07-15T22:00,26.3,89,0.70,1008.3,93,3.44,221
2026-07-15T23:00,28.4,74,0.50,1007.7,38,3.86,227
