latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
19.099998,72.90001,8.0,19800,Asia/Kolkata,GMT+5:30

time,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³)
2026-07-19T19:30,22.8,11.1,258.0,7.9,5.6,46.0

time,pm10 (μg/m³),pm2_5 (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),ozone (μg/m³),carbon_monoxide (μg/m³)
2026-06-01T00:00,21.1,12.7,6.5,3.7,45.0,223.0
2026-06-01T01:00,20.6,12.5,6.7,3.7,44.0,201.0
2026-06-01T02:00,19.7,12.0,7.1,3.9,43.0,183.0
2026-06-01T03:00,19.1,11.7,7.6,4.4,41.0,171.0
2026-06-01T04:00,18.6,11.6,8.3,5.0,40.0,162.0
2026-06-01T05:00,17.4,10.9,9.2,7.0,40.0,163.0
2026-06-01T06:00,17.5,11.1,9.8,9.0,40.0,185.0
2026-06-01T07:00,17.6,11.2,10.6,11.7,41.0,217.0
2026-06-01T08:00,17.9,11.5,10.7,13.1,48.0,234.0
2026-06-01T09:00,19.4,12.6,9.2,12.1,65.0,219.0
2026-06-01T10:00,21.5,13.9,7.0,9.9,88.0,187.0
2026-06-01T11:00,23.3,14.9,5.4,8.1,104.0,164.0
2026-06-01T12:00,22.9,13.7,4.9,7.3,108.0,158.0
2026-06-01T13:00,23.3,13.7,4.9,6.9,106.0,160.0
2026-06-01T14:00,24.9,14.6,5.2,6.5,100.0,163.0
2026-06-01T15:00,25.7,14.1,5.7,5.9,90.0,166.0
2026-06-01T16:00,25.6,13.2,6.3,5.2,77.0,171.0
2026-06-01T17:00,37.1,16.6,7.8,6.8,69.0,175.0
2026-06-01T18:00,38.3,15.7,7.6,6.2,63.0,177.0
2026-06-01T19:00,39.8,15.7,7.4,5.4,54.0,179.0
2026-06-01T20:00,41.2,16.1,7.2,4.8,48.0,179.0
2026-06-01T21:00,41.9,16.2,7.0,4.6,47.0,178.0
2026-06-01T22:00,42.3,16.6,6.7,4.7,48.0,175.0
2026-06-01T23:00,41.6,16.4,6.6,4.7,48.0,172.0
2026-06-02T00:00,40.5,16.0,6.6,4.5,47.0,165.0
2026-06-02T01:00,40.3,16.1,6.7,4.4,45.0,156.0
2026-06-02T02:00,39.6,16.4,6.9,4.4,44.0,156.0
2026-06-02T03:00,40.3,16.9,7.2,4.6,43.0,164.0
2026-06-02T04:00,41.9,17.6,7.7,5.1,42.0,181.0
2026-06-02T05:00,45.9,22.2,21.9,22.6,30.0,212.0
2026-06-02T06:00,46.0,22.2,22.0,26.3,30.0,280.0
2026-06-02T07:00,47.3,23.5,22.0,31.1,31.0,364.0
2026-06-02T08:00,49.1,25.3,21.0,33.6,38.0,405.0
2026-06-02T09:00,51.1,26.5,18.2,31.8,58.0,364.0
2026-06-02T10:00,54.7,28.9,14.5,27.5,84.0,280.0
2026-06-02T11:00,56.8,31.2,11.1,22.9,104.0,212.0
2026-06-02T12:00,55.2,30.7,8.4,18.0,112.0,181.0
2026-06-02T13:00,48.5,26.1,6.1,12.6,113.0,165.0
2026-06-02T14:00,41.9,22.4,4.9,8.5,109.0,158.0
2026-06-02T15:00,37.1,19.4,5.3,6.5,96.0,161.0
2026-06-02T16:00,32.0,16.9,6.7,5.8,77.0,174.0
2026-06-02T17:00,60.1,26.3,7.7,5.3,59.0,189.0
2026-06-02T18:00,59.8,26.5,8.2,5.5,54.0,206.0
2026-06-02T19:00,59.1,26.4,8.9,5.7,48.0,226.0
2026-06-02T20:00,59.4,26.4,9.4,6.0,43.0,239.0
2026-06-02T21:00,60.1,26.1,9.6,6.3,42.0,243.0
2026-06-02T22:00,61.9,26.6,9.6,6.6,42.0,240.0
2026-06-02T23:00,62.6,26.4,9.5,6.7,42.0,230.0
2026-06-03T00:00,64.7,26.1,9.1,6.4,42.0,206.0
2026-06-03T01:00,64.7,25.9,8.6,6.0,42.0,174.0
2026-06-03T02:00,64.7,25.6,8.4,6.0,42.0,153.0
2026-06-03T03:00,64.0,25.4,9.0,6.6,40.0,144.0
2026-06-03T04:00,63.3,25.4,10.0,7.7,39.0,145.0
2026-06-03T05:00,56.8,22.9,11.7,10.2,39.0,168.0
2026-06-03T06:00,55.3,22.2,11.6,11.2,40.0,235.0
2026-06-03T07:00,53.6,21.5,11.5,12.6,42.0,325.0
2026-06-03T08:00,52.3,22.1,11.1,14.0,49.0,379.0
2026-06-03T09:00,52.6,23.9,10.2,15.6,68.0,368.0
2026-06-03T10:00,54.8,26.7,9.0,17.1,92.0,321.0
2026-06-03T11:00,57.0,29.6,7.9,17.5,109.0,276.0
2026-06-03T12:00,56.2,30.0,6.8,15.8,114.0,240.0
2026-06-03T13:00,51.1,27.2,5.7,12.8,111.0,205.0
2026-06-03T14:00,42.6,22.2,5.1,10.2,104.0,181.0
2026-06-03T15:00,34.7,17.6,5.1,8.4,91.0,177.0
2026-06-03T16:00,28.5,14.3,5.5,6.9,73.0,184.0
2026-06-03T17:00,42.7,19.3,7.5,7.3,62.0,191.0
2026-06-03T18:00,40.2,17.5,7.8,7.2,57.0,193.0
2026-06-03T19:00,39.2,16.6,8.2,7.2,49.0,195.0
2026-06-03T20:00,40.2,16.6,8.5,7.2,44.0,199.0
2026-06-03T21:00,41.2,16.8,8.6,7.4,43.0,209.0
2026-06-03T22:00,42.0,17.2,8.6,7.8,43.0,220.0
2026-06-03T23:00,42.8,17.5,8.7,8.2,44.0,225.0
2026-06-04T00:00,43.1,17.6,8.8,8.5,44.0,216.0
2026-06-04T01:00,43.4,17.8,8.9,8.9,44.0,199.0
2026-06-04T02:00,43.7,18.0,9.1,9.3,44.0,186.0
2026-06-04T03:00,43.1,17.9,9.6,9.9,43.0,179.0
2026-06-04T04:00,42.6,17.8,10.1,10.6,42.0,174.0
2026-06-04T05:00,39.5,17.1,10.2,10.4,42.0,176.0
2026-06-04T06:00,39.0,17.2,10.9,12.6,41.0,189.0
2026-06-04T07:00,39.6,17.8,11.8,15.5,40.0,208.0
2026-06-04T08:00,40.0,18.6,11.8,17.2,45.0,219.0
2026-06-04T09:00,40.6,19.3,10.2,16.6,61.0,216.0
2026-06-04T10:00,41.9,21.0,7.8,14.7,82.0,205.0
2026-06-04T11:00,42.0,21.8,5.9,12.8,97.0,193.0
2026-06-04T12:00,39.2,21.0,4.9,11.1,101.0,180.0
2026-06-04T13:00,33.9,18.4,4.4,9.3,98.0,165.0
2026-06-04T14:00,28.7,15.5,4.3,7.9,93.0,157.0
2026-06-04T15:00,24.9,13.3,4.9,6.9,84.0,160.0
2026-06-04T16:00,24.3,12.4,6.0,6.2,72.0,170.0
2026-06-04T17:00,32.5,15.9,7.2,6.4,65.0,179.0
2026-06-04T18:00,31.5,14.8,8.0,6.6,59.0,185.0
2026-06-04T19:00,31.8,14.6,9.0,6.9,50.0,190.0
2026-06-04T20:00,33.6,15.1,9.8,7.3,44.0,191.0
2026-06-04T21:00,36.0,15.9,10.0,7.7,42.0,184.0
2026-06-04T22:00,38.1,16.4,10.0,8.2,42.0,173.0
2026-06-04T23:00,39.6,17.3,9.8,8.5,43.0,166.0
2026-06-05T00:00,41.3,17.6,9.5,8.5,43.0,166.0
2026-06-05T01:00,42.4,18.1,9.1,8.4,44.0,170.0
2026-06-05T02:00,44.2,18.8,8.9,8.5,44.0,173.0
2026-06-05T03:00,45.5,19.5,9.2,8.9,43.0,170.0
2026-06-05T04:00,46.2,20.1,9.7,9.5,42.0,165.0
2026-06-05T05:00,47.4,20.3,8.1,8.1,46.0,171.0
2026-06-05T06:00,46.9,20.5,9.4,9.9,45.0,200.0
2026-06-05T07:00,47.7,21.8,11.2,12.4,45.0,239.0
2026-06-05T08:00,49.0,23.2,11.9,14.1,51.0,263.0
2026-06-05T09:00,53.0,25.8,10.6,14.6,71.0,260.0
2026-06-05T10:00,55.3,28.1,8.3,14.3,98.0,241.0
2026-06-05T11:00,58.2,30.7,6.4,13.6,117.0,221.0
2026-06-05T12:00,58.7,33.1,5.5,12.3,123.0,200.0
2026-06-05T13:00,57.9,31.2,5.1,10.5,121.0,177.0
2026-06-05T14:00,54.1,27.9,5.1,8.9,114.0,162.0
2026-06-05T15:00,49.5,24.6,5.6,7.5,100.0,162.0
2026-06-05T16:00,45.2,21.8,6.4,6.2,82.0,170.0
2026-06-05T17:00,53.2,24.6,7.6,6.2,67.0,177.0
2026-06-05T18:00,50.5,22.8,7.4,5.8,61.0,180.0
2026-06-05T19:00,48.4,21.6,7.2,5.3,54.0,183.0
2026-06-05T20:00,47.5,21.4,7.0,5.0,48.0,183.0
2026-06-05T21:00,46.8,21.4,6.9,5.0,47.0,180.0
2026-06-05T22:00,46.7,21.5,6.8,5.2,48.0,175.0
2026-06-05T23:00,47.8,21.9,6.6,5.2,49.0,170.0
2026-06-06T00:00,48.4,21.9,6.2,4.9,49.0,167.0
2026-06-06T01:00,48.0,21.6,5.8,4.5,49.0,164.0
2026-06-06T02:00,48.0,21.4,5.6,4.4,49.0,162.0
2026-06-06T03:00,47.8,21.2,5.8,4.6,48.0,156.0
2026-06-06T04:00,47.6,21.2,6.3,5.0,46.0,150.0
2026-06-06T05:00,48.8,20.5,5.6,4.7,48.0,156.0
2026-06-06T06:00,49.6,21.2,7.9,8.1,46.0,188.0
2026-06-06T07:00,49.2,22.3,11.0,12.7,45.0,231.0
2026-06-06T08:00,48.2,23.2,12.7,15.9,51.0,258.0
2026-06-06T09:00,50.1,25.0,11.5,16.6,72.0,254.0
2026-06-06T10:00,54.1,28.5,8.8,15.8,100.0,233.0
2026-06-06T11:00,59.0,31.8,6.6,14.5,120.0,211.0
2026-06-06T12:00,61.0,32.8,5.5,12.5,124.0,190.0
2026-06-06T13:00,59.6,31.1,4.9,10.0,120.0,169.0
2026-06-06T14:00,56.9,28.7,4.8,7.9,112.0,156.0
2026-06-06T15:00,53.1,25.7,5.3,6.7,99.0,158.0
2026-06-06T16:00,49.6,23.3,6.2,5.9,82.0,168.0
2026-06-06T17:00,47.1,21.2,6.9,4.9,70.0,176.0
2026-06-06T18:00,44.6,18.9,7.0,4.8,64.0,178.0
2026-06-06T19:00,44.5,18.6,7.1,4.7,57.0,178.0
2026-06-06T20:00,44.8,18.9,7.2,4.6,51.0,177.0
2026-06-06T21:00,46.2,19.4,7.1,4.6,49.0,174.0
2026-06-06T22:00,48.7,20.3,6.9,4.6,50.0,171.0
2026-06-06T23:00,50.8,20.9,6.7,4.6,50.0,166.0
2026-06-07T00:00,52.7,21.5,6.6,4.7,49.0,159.0
2026-06-07T01:00,54.8,22.0,6.6,4.8,49.0,152.0
2026-06-07T02:00,56.9,22.5,6.7,5.1,48.0,148.0
2026-06-07T03:00,59.0,23.0,7.1,5.5,47.0,150.0
2026-06-07T04:00,61.2,23.5,7.7,6.1,45.0,155.0
2026-06-07T05:00,51.2,19.6,7.8,7.4,46.0,163.0
2026-06-07T06:00,50.8,19.6,8.1,8.6,47.0,177.0
2026-06-07T07:00,53.4,20.2,8.4,10.3,49.0,192.0
2026-06-07T08:00,58.8,21.9,8.3,11.3,55.0,199.0
2026-06-07T09:00,65.7,24.3,7.2,11.1,71.0,188.0
2026-06-07T10:00,71.9,27.5,5.6,10.1,92.0,167.0
2026-06-07T11:00,77.1,29.1,4.3,9.1,106.0,151.0
2026-06-07T12:00,78.7,28.3,3.7,8.1,109.0,143.0
2026-06-07T13:00,76.6,27.2,3.4,6.9,105.0,140.0
2026-06-07T14:00,74.7,26.0,3.4,6.0,99.0,139.0
2026-06-07T15:00,71.0,24.3,3.9,5.4,91.0,143.0
2026-06-07T16:00,65.0,22.1,4.6,5.1,80.0,149.0
2026-06-07T17:00,105.7,32.7,5.5,5.0,73.0,156.0
2026-06-07T18:00,100.8,30.4,5.4,4.7,67.0,162.0
2026-06-07T19:00,91.3,27.9,5.4,4.4,60.0,168.0
2026-06-07T20:00,88.7,27.6,5.3,4.1,54.0,171.0
2026-06-07T21:00,85.4,27.0,5.3,4.0,52.0,172.0
2026-06-07T22:00,87.5,27.5,5.2,3.9,52.0,171.0
2026-06-07T23:00,92.2,28.6,5.2,3.9,52.0,166.0
2026-06-08T00:00,94.8,29.2,5.0,3.7,51.0,155.0
2026-06-08T01:00,97.6,29.6,4.8,3.6,51.0,142.0
2026-06-08T02:00,97.6,29.6,4.9,3.7,50.0,132.0
2026-06-08T03:00,97.3,29.6,5.6,4.1,49.0,124.0
2026-06-08T04:00,95.0,29.3,6.6,4.8,47.0,120.0
2026-06-08T05:00,60.5,20.1,5.2,4.6,53.0,134.0
2026-06-08T06:00,57.3,19.5,6.0,5.7,54.0,187.0
2026-06-08T07:00,59.5,20.4,7.1,7.3,55.0,258.0
2026-06-08T08:00,61.7,21.6,7.6,8.4,60.0,295.0
2026-06-08T09:00,67.1,24.2,6.9,8.6,72.0,267.0
2026-06-08T10:00,73.8,26.7,5.6,8.4,88.0,205.0
2026-06-08T11:00,79.9,28.6,4.6,8.1,99.0,157.0
2026-06-08T12:00,83.6,29.6,4.2,7.7,103.0,142.0
2026-06-08T13:00,85.4,29.9,4.0,7.3,104.0,140.0
2026-06-08T14:00,84.1,29.3,4.1,6.8,100.0,142.0
2026-06-08T15:00,82.0,27.8,4.6,6.3,91.0,145.0
2026-06-08T16:00,77.8,25.3,5.4,5.7,78.0,152.0
2026-06-08T17:00,117.8,35.0,6.3,5.1,69.0,157.0
2026-06-08T18:00,129.9,38.1,6.7,5.2,65.0,159.0
2026-06-08T19:00,101.5,30.9,7.2,5.4,59.0,159.0
2026-06-08T20:00,97.1,29.9,7.4,5.5,54.0,158.0
2026-06-08T21:00,104.1,32.1,7.1,5.4,53.0,157.0
2026-06-08T22:00,92.7,29.3,6.6,5.3,53.0,155.0
2026-06-08T23:00,92.7,29.8,6.2,5.2,53.0,152.0
2026-06-09T00:00,82.7,27.3,6.0,5.2,52.0,146.0
2026-06-09T01:00,80.1,26.7,5.9,5.2,52.0,140.0
2026-06-09T02:00,72.2,24.2,5.9,5.4,51.0,136.0
2026-06-09T03:00,66.8,22.4,5.9,5.7,51.0,134.0
2026-06-09T04:00,61.7,20.9,6.0,6.1,50.0,135.0
2026-06-09T05:00,59.6,20.2,4.1,3.7,54.0,147.0
2026-06-09T06:00,61.2,21.0,5.0,4.5,55.0,183.0
2026-06-09T07:00,64.0,22.1,6.1,5.6,57.0,229.0
2026-06-09T08:00,68.5,23.7,6.7,6.3,62.0,252.0
2026-06-09T09:00,71.0,25.1,6.1,6.4,73.0,230.0
2026-06-09T10:00,72.9,26.4,5.0,6.2,87.0,186.0
2026-06-09T11:00,72.6,26.8,4.1,6.0,97.0,153.0
2026-06-09T12:00,71.2,26.8,3.8,6.0,101.0,145.0
2026-06-09T13:00,68.0,26.4,3.9,6.1,101.0,147.0
2026-06-09T14:00,67.1,26.3,4.2,6.0,98.0,153.0
2026-06-09T15:00,67.8,26.4,4.9,5.7,90.0,160.0
2026-06-09T16:00,69.6,26.4,5.9,5.3,78.0,170.0
2026-06-09T17:00,84.8,31.1,6.6,4.9,63.0,180.0
2026-06-09T18:00,82.4,31.1,6.4,4.6,59.0,187.0
2026-06-09T19:00,80.8,31.2,6.1,4.2,55.0,193.0
2026-06-09T20:00,83.1,31.2,5.9,3.9,51.0,208.0
2026-06-09T21:00,81.0,30.4,5.7,3.9,50.0,245.0
2026-06-09T22:00,79.6,29.9,5.6,3.9,50.0,291.0
2026-06-09T23:00,73.3,28.4,5.4,3.9,51.0,309.0
2026-06-10T00:00,69.4,27.2,5.0,3.7,51.0,273.0
2026-06-10T01:00,65.4,26.2,4.5,3.4,52.0,210.0
2026-06-10T02:00,62.6,25.3,4.1,3.2,52.0,166.0
2026-06-10T03:00,62.4,24.9,4.0,3.2,52.0,160.0
2026-06-10T04:00,58.2,23.5,4.0,3.4,52.0,174.0
2026-06-10T05:00,61.5,25.4,3.3,2.8,54.0,191.0
2026-06-10T06:00,58.6,24.1,4.2,3.4,54.0,215.0
2026-06-10T07:00,56.7,23.3,5.5,4.3,55.0,244.0
2026-06-10T08:00,55.1,22.5,6.1,4.9,58.0,254.0
2026-06-10T09:00,55.9,22.8,5.5,5.0,65.0,227.0
2026-06-10T10:00,56.3,23.1,4.3,4.8,74.0,182.0
2026-06-10T11:00,57.2,23.3,3.5,4.7,81.0,148.0
2026-06-10T12:00,57.0,23.5,3.4,4.8,84.0,139.0
2026-06-10T13:00,57.7,24.0,3.6,5.0,86.0,142.0
2026-06-10T14:00,57.5,24.3,4.0,5.1,84.0,148.0
2026-06-10T15:00,55.6,23.6,4.5,5.0,78.0,156.0
2026-06-10T16:00,53.8,22.8,5.1,4.7,69.0,168.0
2026-06-10T17:00,54.2,23.2,7.1,5.0,60.0,182.0
2026-06-10T18:00,51.0,21.9,7.2,4.9,57.0,201.0
2026-06-10T19:00,50.8,22.1,7.2,4.9,54.0,223.0
2026-06-10T20:00,53.6,23.3,7.1,4.7,51.0,232.0
2026-06-10T21:00,53.7,23.8,6.6,4.4,51.0,221.0
2026-06-10T22:00,52.9,23.6,5.8,4.0,52.0,198.0
2026-06-10T23:00,50.9,22.8,5.1,3.7,53.0,176.0
2026-06-11T00:00,48.2,21.8,4.5,3.4,53.0,157.0
2026-06-11T01:00,47.5,21.5,4.0,3.2,54.0,140.0
2026-06-11T02:00,47.8,21.4,3.7,3.1,54.0,131.0
2026-06-11T03:00,51.8,23.2,3.5,3.0,54.0,136.0
2026-06-11T04:00,55.9,24.6,3.5,3.0,54.0,150.0
2026-06-11T05:00,52.2,24.2,4.7,4.0,53.0,162.0
2026-06-11T06:00,52.6,24.6,5.1,4.4,54.0,171.0
2026-06-11T07:00,53.9,25.0,5.6,5.0,56.0,179.0
2026-06-11T08:00,54.2,24.7,5.8,5.5,60.0,181.0
2026-06-11T09:00,54.5,24.6,5.3,5.7,68.0,171.0
2026-06-11T10:00,54.6,25.3,4.3,5.7,79.0,156.0
2026-06-11T11:00,54.4,25.5,3.7,5.7,86.0,144.0
2026-06-11T12:00,52.0,24.9,3.5,5.7,88.0,140.0
2026-06-11T13:00,50.8,24.3,3.6,5.7,87.0,140.0
2026-06-11T14:00,50.1,23.9,3.9,5.6,84.0,143.0
2026-06-11T15:00,52.3,24.7,4.7,5.4,77.0,152.0
2026-06-11T16:00,53.6,24.8,5.8,5.1,68.0,163.0
2026-06-11T17:00,63.6,28.3,5.8,5.5,63.0,171.0
2026-06-11T18:00,64.0,28.2,6.3,5.7,60.0,171.0
2026-06-11T19:00,67.8,29.4,7.0,5.9,55.0,166.0
2026-06-11T20:00,73.1,30.7,7.3,6.0,52.0,162.0
2026-06-11T21:00,72.4,30.2,7.0,5.9,52.0,160.0
2026-06-11T22:00,72.9,29.9,6.3,5.6,53.0,157.0
2026-06-11T23:00,74.3,30.3,5.6,5.3,54.0,152.0
2026-06-12T00:00,73.1,29.6,5.0,4.9,55.0,141.0
2026-06-12T01:00,69.4,28.0,4.3,4.4,55.0,127.0
2026-06-12T02:00,68.0,27.4,3.9,4.1,56.0,117.0
2026-06-12T03:00,68.0,27.0,3.7,4.0,56.0,114.0
2026-06-12T04:00,65.4,26.5,3.8,4.0,56.0,116.0
2026-06-12T05:00,63.3,25.3,4.0,4.2,56.0,122.0
2026-06-12T06:00,62.6,25.0,4.4,4.6,57.0,135.0
2026-06-12T07:00,64.3,25.7,4.9,5.1,58.0,153.0
2026-06-12T08:00,65.4,26.3,5.0,5.5,61.0,163.0
2026-06-12T09:00,65.7,26.8,4.4,5.6,68.0,158.0
2026-06-12T10:00,66.1,27.5,3.5,5.7,78.0,146.0
2026-06-12T11:00,67.3,28.1,3.0,5.7,85.0,137.0
2026-06-12T12:00,69.4,28.6,3.1,5.8,88.0,136.0
2026-06-12T13:00,66.1,28.7,3.4,5.9,88.0,138.0
2026-06-12T14:00,64.7,29.1,4.1,6.0,85.0,142.0
2026-06-12T15:00,62.9,29.6,5.2,6.0,78.0,150.0
2026-06-12T16:00,59.3,28.2,6.5,6.0,69.0,160.0
2026-06-12T17:00,83.8,36.7,7.5,6.5,61.0,167.0
2026-06-12T18:00,76.6,34.0,7.4,6.2,58.0,170.0
2026-06-12T19:00,68.5,30.5,7.2,5.9,53.0,169.0
2026-06-12T20:00,68.2,29.6,6.9,5.5,50.0,167.0
2026-06-12T21:00,67.3,29.1,6.4,5.2,49.0,163.0
2026-06-12T22:00,66.6,29.0,5.9,4.9,50.0,157.0
2026-06-12T23:00,65.4,28.6,5.3,4.6,51.0,149.0
2026-06-13T00:00,60.5,26.7,4.7,4.2,51.0,139.0
2026-06-13T01:00,56.2,24.6,4.1,3.9,52.0,127.0
2026-06-13T02:00,50.2,22.4,3.7,3.6,52.0,119.0
2026-06-13T03:00,45.2,20.4,3.5,3.4,52.0,116.0
2026-06-13T04:00,42.7,19.3,3.4,3.4,52.0,117.0
2026-06-13T05:00,41.9,17.7,3.6,3.5,53.0,123.0
2026-06-13T06:00,44.5,19.0,4.0,3.8,54.0,140.0
2026-06-13T07:00,46.3,19.9,4.6,4.1,57.0,162.0
2026-06-13T08:00,47.8,21.0,4.8,4.4,61.0,174.0
2026-06-13T09:00,48.5,21.8,4.4,4.6,69.0,167.0
2026-06-13T10:00,48.0,22.1,3.7,4.8,78.0,150.0
2026-06-13T11:00,46.2,21.8,3.2,4.8,85.0,138.0
2026-06-13T12:00,45.4,21.8,3.1,4.7,86.0,135.0
2026-06-13T13:00,43.3,21.4,3.3,4.5,85.0,137.0
2026-06-13T14:00,41.2,21.0,3.6,4.3,81.0,141.0
2026-06-13T15:00,43.0,21.4,4.3,4.1,74.0,149.0
2026-06-13T16:00,40.0,20.1,5.2,3.8,65.0,160.0
2026-06-13T17:00,38.1,19.2,5.4,4.4,64.0,168.0
2026-06-13T18:00,38.0,18.5,5.5,4.2,60.0,170.0
2026-06-13T19:00,38.9,18.3,5.7,3.9,54.0,169.0
2026-06-13T20:00,42.4,19.4,5.7,3.6,50.0,168.0
2026-06-13T21:00,46.0,20.7,5.4,3.5,49.0,168.0
2026-06-13T22:00,48.9,21.9,4.9,3.4,49.0,169.0
2026-06-13T23:00,51.1,22.8,4.3,3.2,50.0,164.0
2026-06-14T00:00,52.6,23.3,3.6,2.9,51.0,150.0
2026-06-14T01:00,52.7,23.2,2.8,2.5,51.0,131.0
2026-06-14T02:00,51.9,22.4,2.2,2.2,52.0,119.0
2026-06-14T03:00,51.2,21.5,2.0,2.1,52.0,118.0
2026-06-14T04:00,50.5,20.8,2.0,2.1,52.0,123.0
2026-06-14T05:00,46.2,18.3,2.4,2.1,51.0,129.0
2026-06-14T06:00,46.8,18.8,2.6,2.5,52.0,138.0
2026-06-14T07:00,49.1,19.6,2.9,3.0,53.0,148.0
2026-06-14T08:00,51.2,20.2,3.1,3.5,56.0,152.0
2026-06-14T09:00,51.5,20.9,3.0,3.8,62.0,146.0
2026-06-14T10:00,51.9,21.5,2.8,4.0,70.0,134.0
2026-06-14T11:00,51.2,21.8,2.6,4.2,76.0,125.0
2026-06-14T12:00,48.9,21.5,2.6,4.4,79.0,122.0
2026-06-14T13:00,46.4,21.0,2.7,4.5,80.0,122.0
2026-06-14T14:00,41.1,19.6,2.9,4.5,78.0,123.0
2026-06-14T15:00,34.2,17.3,3.4,4.2,71.0,127.0
2026-06-14T16:00,29.0,15.3,4.0,3.8,62.0,132.0
2026-06-14T17:00,26.4,13.5,4.2,3.3,56.0,137.0
2026-06-14T18:00,25.8,13.5,4.3,3.4,54.0,140.0
2026-06-14T19:00,26.6,13.9,4.4,3.5,51.0,141.0
2026-06-14T20:00,28.9,15.1,4.4,3.5,49.0,142.0
2026-06-14T21:00,29.7,15.1,4.2,3.4,49.0,142.0
2026-06-14T22:00,30.4,15.1,3.8,3.2,49.0,140.0
2026-06-14T23:00,30.9,15.0,3.4,3.0,50.0,137.0
2026-06-15T00:00,30.9,14.5,3.1,2.8,50.0,129.0
2026-06-15T01:00,31.8,14.4,2.7,2.6,51.0,120.0
2026-06-15T02:00,31.7,14.1,2.5,2.5,51.0,116.0
2026-06-15T03:00,31.7,13.7,2.3,2.4,51.0,122.0
2026-06-15T04:00,31.2,13.3,2.3,2.3,51.0,133.0
2026-06-15T05:00,36.9,14.6,2.4,2.1,52.0,146.0
2026-06-15T06:00,37.8,15.5,3.8,3.4,52.0,163.0
2026-06-15T07:00,38.3,16.3,5.6,5.2,53.0,183.0
2026-06-15T08:00,38.5,17.1,6.7,6.4,57.0,192.0
2026-06-15T09:00,37.8,17.6,6.2,6.5,67.0,183.0
2026-06-15T10:00,33.9,16.9,5.0,6.0,79.0,163.0
2026-06-15T11:00,28.8,15.5,4.0,5.5,87.0,148.0
2026-06-15T12:00,26.5,14.7,3.6,5.0,85.0,142.0
2026-06-15T13:00,27.2,14.9,3.4,4.5,79.0,140.0
2026-06-15T14:00,28.7,15.2,3.4,4.1,72.0,141.0
2026-06-15T15:00,30.9,16.0,3.8,3.8,67.0,146.0
2026-06-15T16:00,31.4,16.0,4.5,3.7,62.0,155.0
2026-06-15T17:00,35.2,17.5,5.0,4.0,61.0,163.0
2026-06-15T18:00,33.6,16.6,5.3,4.0,57.0,169.0
2026-06-15T19:00,33.3,16.2,5.8,4.0,52.0,173.0
2026-06-15T20:00,33.3,15.7,6.0,3.9,48.0,177.0
2026-06-15T21:00,34.6,16.2,5.8,3.8,47.0,181.0
2026-06-15T22:00,36.2,16.5,5.4,3.7,48.0,184.0
2026-06-15T23:00,37.5,16.8,5.0,3.6,49.0,182.0
2026-06-16T00:00,38.0,16.8,4.6,3.4,49.0,167.0
2026-06-16T01:00,38.6,16.9,4.2,3.1,49.0,147.0
2026-06-16T02:00,39.1,17.2,4.2,3.0,48.0,136.0
2026-06-16T03:00,39.5,17.4,4.9,3.1,47.0,143.0
2026-06-16T04:00,39.3,17.5,6.0,3.5,45.0,159.0
2026-06-16T05:00,31.8,15.3,6.6,5.1,45.0,173.0
2026-06-16T06:00,31.4,15.3,7.4,6.4,46.0,184.0
2026-06-16T07:00,31.2,15.4,8.4,8.2,47.0,194.0
2026-06-16T08:00,31.5,15.7,8.7,9.3,52.0,195.0
2026-06-16T09:00,33.5,16.6,7.5,8.9,64.0,182.0
2026-06-16T10:00,36.2,17.6,5.6,7.8,79.0,160.0
2026-06-16T11:00,38.3,18.2,4.2,6.8,90.0,144.0
2026-06-16T12:00,38.4,18.0,3.7,6.2,92.0,138.0
2026-06-16T13:00,37.4,17.5,3.6,5.7,90.0,138.0
2026-06-16T14:00,35.7,17.1,3.9,5.3,85.0,141.0
2026-06-16T15:00,33.4,16.1,4.8,5.1,77.0,149.0
2026-06-16T16:00,32.2,15.3,6.1,5.0,67.0,161.0
2026-06-16T17:00,30.2,15.7,6.9,6.1,60.0,169.0
2026-06-16T18:00,27.5,14.7,6.9,5.7,56.0,170.0
2026-06-16T19:00,28.1,14.2,6.8,5.1,50.0,168.0
2026-06-16T20:00,29.5,13.8,6.6,4.6,46.0,165.0
2026-06-16T21:00,31.7,13.9,6.1,4.1,45.0,163.0
2026-06-16T22:00,33.6,14.5,5.5,3.7,46.0,160.0
2026-06-16T23:00,34.2,14.6,5.0,3.4,47.0,156.0
2026-06-17T00:00,34.9,14.5,4.5,3.2,47.0,148.0
2026-06-17T01:00,36.0,14.7,4.2,3.0,47.0,140.0
2026-06-17T02:00,37.6,15.0,4.1,3.0,47.0,137.0
2026-06-17T03:00,39.2,15.6,4.6,3.2,46.0,143.0
2026-06-17T04:00,40.5,16.1,5.5,3.5,45.0,155.0
2026-06-17T05:00,39.9,15.8,6.3,5.1,43.0,172.0
2026-06-17T06:00,40.4,16.4,6.7,6.0,44.0,203.0
2026-06-17T07:00,40.2,16.3,7.3,7.1,47.0,239.0
